0,1,2,3,4,5
Limon,874315366213840896,2017-06-12 17:20:01,Deprem uzmanı uyardı! 'Yazlıklarınıza gidin...' https://t.co/EtNq3kG1KX https://t.co/UI3w6KYsId,12,8
Limon,909854540559560704,2017-09-18 19:00:01,Dikkat son 15 gün! Hakkınız yanmasın... https://t.co/VHgMAzxNrB https://t.co/l9oWPxd66C,6,3
Limon,843399386457620480,2017-03-19 09:50:57,Bir nesil bunu izleyerek büyüdü! https://t.co/mA8YfOXa0o https://t.co/lZYds4rrdh,13,7
Limon,1067832216552701953,2018-11-28 17:26:54,Yargıtay cemevi ve elektrik faturası kararını verdi https://t.co/glAOGPTpsN https://t.co/bicPe0zSa1,1,2
Limon,1065601320906825729,2018-11-22 13:42:07,CHP'li Gürsel Erol'un cezası belli oldu https://t.co/YSIoh0nfAz https://t.co/dGeaNCPIOe,7,2
Limon,857140128715874304,2017-04-26 07:51:46,İşte havaların ısınacağı tarih... https://t.co/xSWWIhCpd0 https://t.co/wygEL0fYHV,4,2
Limon,2097795123071643650,2018-12-19 19:48:48,"[""Mars'a"", 'gidecek', 'olan', 'ekibe', 'katılması', 'için', 'espri', 'yeteneği', 'olan', 'birisini', 'arıyor']",388,0
Limon,1083338438873702400,2019-01-10 12:23:05,Kılıçdaroğlu duyurdu: İşte İzmir adayının açıklanacağı tarih https://t.co/mIAz70MkEC https://t.co/kDZU8rT3r1,0,0
Limon,866703962979827712,2017-05-22 17:15:02,Boş çıkan #Sözcü ne kadar sattı? | #MedyaTava https://t.co/HuVPF1vLJr https://t.co/Snaj8dPUbP,2,1
Limon,963770144680968192,2018-02-14 13:41:23,CHP'nin İstanbul ve İzmir adayları kim olacak https://t.co/RyiFg8uAvx https://t.co/FEDhfkmsZe,1,1
Limon,281792887104692224,2018-17-13 18:33:11,"['', 'Kamu', 'işçisinin', 'zam', 'oranları', 'belli', 'oldu!', 'https://t.co/93uu0jTyCe']",6,0
Limon,206926666014461952,2018-12-18 18:21:23,"['şüphelenen', 'erkekler', 'daha', 'fazla', 'oral', 'seks', 'yapıyor!', 'https://t.co/yZSnwgC4mB']",26,0
Limon,820714189694103552,2017-01-15 19:28:05,O ülke 50 bin dolara vatandaşlık veriyor! https://t.co/WYNPQNjK8C https://t.co/qt2SsL8tmV,35,15
Limon,1129287155799547905,2019-05-17 07:26:53,Tüm öğretmenler merak ediyordu! Ara tatillerde ek ders ücreti yatacak mı! İşte cevabı... https://t.co/8GlNc0gcCg https://t.co/RUV7iUzBQc,10,2
Limon,905143502916403200,2017-09-05 19:00:02,"Türkiye onu çok sevmişti, ölüm haberi geldi... | #MedyaTava https://t.co/txAE2R1aXI https://t.co/TplGswRLaD",3,1
Limon,942683342239096832,2017-12-18 09:09:57,Tudor'un yerine geçecek isim belli oldu! https://t.co/2FCyrLx3wO https://t.co/5BNeQdcdnA,2,0
Limon,729004154903879680,2016-05-07 17:45:09,Windows 10 ücretli olacak https://t.co/Z2VxEHBctr https://t.co/IPq9UhVY19,1,3
Limon,1001784484684075010,2018-05-30 11:16:48,"Singapur Havayolları, dünyanın en uzun uçuşunu gerçekleştirecek https://t.co/RCfFm7VFEY https://t.co/V7zymJtVSp",13,0
Limon,1074244528666755072,2018-12-16 10:07:08,Ege Denizi'nde korkutan deprem! Şiddeti belli oldu... https://t.co/XJJJLUvk0L https://t.co/fHJT70Yznt,9,6
Limon,1121020062813519875,2019-04-24 11:56:25,Metrobüste cinsel saldırı şüphelisi kendini böyle savundu https://t.co/ymwMjVikaM https://t.co/cidxb8eJd4,23,6
Limon,1161907503371882496,2019-08-15 07:48:30,Tunceli'de cep telefonuyla görüntülendi: Bir anda gözden kayboldu! - VİDEO https://t.co/n8zWzbTe35 https://t.co/UdazCfmr26,24,2
Limon,728546272378912768,2016-05-06 11:25:41,"Dün Başbakan Davutoğlu konuştu, Google'da herkes o kelimeyi aradı... https://t.co/708hDO2gwp https://t.co/H1z0M70CIR",18,3
Limon,1075671012639993857,2018-12-20 08:35:29,Çin üçüncü Kanada vatandaşının gözaltına alınma nedenini açıkladı https://t.co/tP0JLjaFP2 https://t.co/mvNvCspJDF,6,2
Limon,899605974767587328,2017-08-21 12:15:52,İş arayanlar dikkat! İstihdam artışı bu şehirlerde... https://t.co/1FPJJ9erZP https://t.co/5PIRNOEBN6,0,2
Limon,916717262245191680,2017-10-07 17:30:01,Asırlık proje seferlere başlıyor https://t.co/EHa8WSfIDS https://t.co/iAsNd92pX3,48,10
Limon,730287795462377472,2016-05-11 06:45:53,Lüks daireden çıkanlar şoke etti! https://t.co/MW8zRiNliN https://t.co/gpLRubbo7p,6,3
Limon,926534445200318465,2017-11-03 19:40:00,Deniz Baykal'ın sağlık durumu nasıl? https://t.co/fFI0d3Ldbr https://t.co/uGnDA2A9uq,1,0
Limon,800005728492621824,2016-11-19 16:00:03,Ürünler raftan depoya yığıldı https://t.co/DWyXir4eP6 https://t.co/7y6iaer505,7,4
Limon,1021389468471767042,2018-07-23 13:40:00,Mustafa Ceceli'ye darbe üstüne darbe! #MustafaCeceli https://t.co/olC0v9OiaJ https://t.co/rIIdiy8td5,1,0
Limon,978934494148354048,2018-03-28 09:59:05,#SONDAKİKA Tabelalara standart geldi! Artık bunlar olmayacak... https://t.co/FRYNWHI39u,9,4
Limon,906098269033549829,2017-09-08 10:13:56,"Sayılı günler kaldı, bu iPhone modelini kullananlara kötü bir haberimiz var! https://t.co/ICktpdmqCK https://t.co/MlfwTxIl9o",3,4
Limon,895160753786933248,2017-08-09 05:52:09,İstanbul'da sokakta neden kirpi görüyoruz? https://t.co/RClG3PcGGK https://t.co/ks2J8uOyc7,3,7
Limon,831035723545337856,2017-02-13 07:02:11,İstanbul'da elektrik kesintisi https://t.co/15nNldhUHa https://t.co/y8bP3NT9qe,4,5
Limon,1174752541374070784,2019-09-19 18:30:06,Son dakika! Korkutan iddia ile ilgili AFAD'dan açıklama https://t.co/FXIzt9mOFa,13,4
Limon,811626244848619520,2016-12-21 17:35:50,Eğitime kar engeli! İşte okulların tatil olduğu iller... -  https://t.co/Qfdt2Z3PQ5 https://t.co/P5mYI5zIhp,11,3
Limon,1003950685447213057,2018-06-05 10:44:30,"Muharrem İnce, en büyük rakibini açıkladı https://t.co/ms5Fy86j7L https://t.co/pcx5qhYMCV",56,10
Limon,1153710898529341440,2019-07-23 16:58:07,ABD'nin Savunma Bakanı belli oldu... https://t.co/pubGTP5LHA https://t.co/LtwxsihSRQ,4,2
Limon,1104097588276592640,2019-03-08 19:12:32,"20 ayrı suçtan aranan firariye ""pişman mısınız"" diye soruldu: Cevap şoke etti https://t.co/Fqo1QhLnzA https://t.co/hIT1zDCGTp",7,3
Limon,1147826002246164481,2019-07-07 11:13:39,Hangi usta gazeteci 'evim' dediği Cumhuriyet Gazetesi'ne döndü? | #MedyaTava https://t.co/yFJ16wTV6i https://t.co/sPxjXhWqjC,2,0
Limon,1125760422202826752,2019-05-07 13:52:54,"Hepsini siz vermeyin, arada biz de tweet atalım ama yaa :((",221,3
Limon,1134121343694376960,2019-05-30 15:36:13,Bayram tatili için bilet almayanlara kötü haber  https://t.co/bT5CKI4MSb https://t.co/Dc0xmdfL7q,4,0
Limon,1002973869857222657,2018-06-02 18:02:59,Birinci sıradan aday gösterilmişti! Şok istifa https://t.co/dWv6VOz9gZ https://t.co/I6l9T5vERI,1,0
Limon,834317788378337280,2017-02-22 08:23:56,Savcı Sayan hastaneye kaldırıldı https://t.co/NC7seQJxUq https://t.co/9CEpwX6T51,2,4
Limon,948992428287188995,2018-01-04 19:00:00,İstanbul'a ne zaman kar yağacağı açıklandı  https://t.co/O1pquZxwdF https://t.co/Gj2uh37wIu,6,1
Limon,915517442650238976,2017-10-04 10:02:22,Hale Soygazi'den Seda Sayan'a suç duyurusu https://t.co/gJptsKwkNF https://t.co/pl0lPV99cE,7,4
Limon,1017799849931169792,2018-07-13 15:56:08,İmzalar atıldı! İki transfer birden #flaş   https://t.co/ZV2LmLvps9 https://t.co/rSCInogisK,3,2
Limon,813338985795719168,2016-12-26 11:01:39,Beşiktaş Kuruçeşme sahilinde yürüyüşe çıkanlar büyük şok yaşadı! https://t.co/Sa5aJbTEGT https://t.co/EMILvtJpnL,2,3
Limon,1032504570164011009,2018-08-23 05:47:27,Beyaz Saray’dan flaş açıklama: Halkbank’ı konuşmak için önce… https://t.co/50089QlJOs,12,6
Limon,921340608261820416,2017-10-20 11:41:33,Athena Gökhan'dan 'Yıldız Tilbe' açıklaması https://t.co/VTPuGS4ZJM https://t.co/kzNhjKbeuX,1,0
Limon,914485516942430208,2017-10-01 13:41:52,Kenan Sofuoğlu İstanbul’a getirildi… Doktorundan ilk açıklama geldi https://t.co/qtLUV1zO4q https://t.co/hSiT9cK8tC,6,2
Limon,813709613870841857,2016-12-27 11:34:24,"Meteoroloji'den İstanbul'a son uyarı: Gece bastıracak, üç gün sürecek  https://t.co/oSBGxK9DBx https://t.co/mXkFtcFoE8",9,7
Limon,897372464539414528,2017-08-15 08:20:42,Danimarkalı adam bir anda 250 Türk akrabaya sahip oldu https://t.co/mb4IQYGUl0 https://t.co/9HL5TgO0FJ,14,3
Limon,836965724002340865,2017-03-01 15:45:53,YGS'ye girecek adaylar dikkat! https://t.co/xeL8pxXT7b https://t.co/OFSDdH3vCr,7,2
Limon,1097988991910141965,2019-02-19 22:39:09,Gazetecinin katılması etik midir?  https://t.co/P1jdNs02cz,5,0
Limon,877442088958386176,2017-06-21 08:24:30,Ya herkese ya da kimseye https://t.co/Whaxt3iROc https://t.co/uSvwvDhMkz,2,1
Limon,785477775171940352,2016-10-10 13:51:09,Sinan Çetin'in oğlunun ödeyeceği bir fatura daha var...      https://t.co/su6twXmGIV https://t.co/DcDy3yQCxk,0,2
Limon,943186673931653120,2017-12-19 18:30:01,#GüldürGüldürShow kanal mı değiştiriyor? | #MedyaTava https://t.co/xcU6bnBO8e https://t.co/YKuL1scGtK,0,0
Limon,1112260680282005504,2019-03-31 07:49:45,Hacı Sabancı oyunu böyle kullandı - VİDEO https://t.co/GH7xjjBJNu https://t.co/V0xh9epfNG,16,1
Limon,1143126029592121344,2019-06-24 11:57:38,@LimonHaber hesabın adını limonata yapın o zaman lol,18,0
Limon,885227437625397248,2017-07-12 20:00:42,İzleyenleri yanıltan görüntü! Herkes merakla bekliyordu ama... https://t.co/GVI3MFwO9P https://t.co/74EoG6WMZx,7,0
Limon,1189448574599348224,2019-10-30 07:46:53,"Beşiktaş'ta bir binanın bahçesindeki köpek, tabancayla vurarak öldürdü. Bahçeye doğru 4 el ateş eden saldırganın ta… https://t.co/zEk90WdOIk",19,5
Limon,902084336484265984,2017-08-28 08:24:00,Filiz Aker’in ‘kanlı’ aşk geçmii ortaya çıktı! Hepsi ölmüş! https://t.co/uPdEXydnIK https://t.co/hdiux9CvJq,6,5
Limon,997149173383385088,2018-05-17 16:17:43,HDP'li Paylan'a 301'den fezleke https://t.co/Aup05rUG3F https://t.co/ygDW9UsDJQ,17,5
Limon,819828220572925956,2017-01-13 08:47:34,"THY uçağında panik! Yolcu, uçağı geri döndürdü   https://t.co/C1ZJ4WK137 https://t.co/MI5hxHjKDg",5,1
Limon,814427949390766084,2016-12-29 11:08:49,Futbolculardan Pegasus çalışanlarına dayak!  https://t.co/wlAui6P1wP https://t.co/Y8xeUmdInd,3,5
Limon,1183412075923726336,2019-10-13 16:00:00,İstanbul'da ilginç anlar! Aracının parçalarını yoldan topladı... https://t.co/MSumZxDmJj https://t.co/PNw1JOjbGp,6,1
Limon,1082005387610636295,2019-01-06 20:06:01,'Güvenli bir telefon istiyorsanız bu özelliği kullanmayın' https://t.co/WRZG9tLO7m https://t.co/zPJiX2kNcD,0,1
Limon,1026719971383095296,2018-08-07 06:41:31,Talat Bulut hakkında mahkeme kararını verdi! https://t.co/VY243pRmTb https://t.co/Uh58kJdumW,8,5
Limon,1021667838447300608,2018-07-24 08:06:09,İstanbul'da ekmeğe zam geldi https://t.co/iM7VR8BdYc https://t.co/xHqOVI4IlF,27,21
Limon,804034717817438212,2016-11-30 18:49:49,"Maliye Bakanı Naci Ağbal talimat verdi: ""Kimse boş dönmeyecek"" https://t.co/AEwbjwkaup https://t.co/Mu1PJYLY5T",17,41
Limon,1209067744429260800,2019-12-23 11:06:28,Google CEO'sunun maaşı açıklandı https://t.co/967JTW1bKa https://t.co/X1hCgtqGPh,10,2
Limon,1176405598956658688,2019-09-24 07:58:46,Bu çekirdeğin kilosu 5 bin lira! https://t.co/Xvo1H0SbMv https://t.co/xiJ4RNxdsw,3,1
Limon,918821528275439616,2017-10-13 12:51:37,Büyük tehlike! Çin'in uydusu kontrolü kaybetti... Dünya'ya düşüyor! https://t.co/rj7f00PHHC https://t.co/YlZV4q3gpT,23,18
Limon,1002226199333081088,2018-05-31 16:32:01,İnce ilk kez açıkladı: Oğlu neden cezaevine girdi! https://t.co/wpszFdQ3bN https://t.co/0V64Le8chY,44,8
Limon,1051835928157843462,2018-10-15 14:03:22,Önce otomobilinin haline sonra bırakılan nota şaşırdı! https://t.co/D66d7szuqs https://t.co/gof8Fgn5O6,10,1
Limon,803637148972974085,2016-11-29 16:30:01,'Neşeli Günler' filminin 'Tuncay'ı bakın ne halde! https://t.co/5NkyIbGmwk https://t.co/5G534WwaWO,10,0
Limon,876396858695987200,2017-06-18 11:11:08,Almanya'da 'bomba' alarmı! https://t.co/YlK1siGESd https://t.co/B45QhMc4LM,4,1
Limon,927534065334587393,2017-11-06 13:52:08,İsteyen adını ve soyadını değiştirebilecek https://t.co/rKuFVsR4PO https://t.co/TUuCL5Q6rk,1,1
Limon,822075900162404352,2017-01-19 13:39:02,HDP'li il başkanı tahliye edildi https://t.co/goMHWSDIw9 https://t.co/VYTyzV4bbt,11,7
Limon,1086258890302472192,2019-01-18 13:47:55,#SONDAKİKA  Merkez Bankası'ndan flaş kar payı açıklaması! https://t.co/ELm3eaWGVI https://t.co/vKxeoWaveb,2,0
Limon,1042776246428618752,2018-09-20 14:03:25,Fenerbahçe - Dinamo Zagreb maçı hangi kanalda? https://t.co/tg0iDjsRi3 https://t.co/nmF74vUw9b,1,1
Limon,1056255972212121605,2018-10-27 18:47:02,Her gece evden kaçıyordu! Köpeğini takip eden sahibi gözlerine inanamadı... https://t.co/eBiMal81O3,13,3
Limon,819922745702154242,2017-01-13 15:03:10,Rusya ile yeni kriz  https://t.co/mvP8DRWHVC https://t.co/AQ1ine9xwu,9,6
Limon,990607257095241730,2018-04-29 15:02:29,#SONDAKİKA Beşiktaşlı yıldız derbinin kadrosunda yok! #Galatasaray #Beşiktaş https://t.co/Ejek5kJRwu https://t.co/TLAQGe6MTq,4,1
Limon,963448681805459457,2018-02-13 16:24:00,'Kadınım' deyip uygunsuz görüntülerini kaydetti! Sonra da... https://t.co/1UQ3Yelt1o https://t.co/ttN8Jugt2p,4,2
Limon,995190110495879169,2018-05-12 06:33:06,"Ahmet Hakan yazdı: ""Oyumu hangi adaya vereceğimi açıklıyorum"" @ahmethc https://t.co/pcFE613ne3 https://t.co/SKhySUBdjU",196,26
Limon,889606119160774658,2017-07-24 22:00:01,Asırlık Türk firması Japonların oluyor! https://t.co/09WCD0nvNC,18,15
Limon,974936646700412929,2018-03-17 09:13:04,Tahliye edilen Şahin Alpay'dan ilk açıklama https://t.co/eWmWauXc56 https://t.co/ZMtYTrLaV0,22,4
Limon,829661062286958596,2017-02-09 11:59:46,Ev almayı düşünenler için kritik gelişme: Bu tarihe dikkat! https://t.co/WgLgFU7kbw https://t.co/GDX99cOiuy,6,3
Limon,923636285750894592,2017-10-26 19:43:45,"#CANLI: Kılıçdaroğlu, Abdullah Gül'le ne konuştu? https://t.co/iW9NhJvGxp https://t.co/r2uKGzTOpp",17,1
Limon,795613026669895680,2016-11-07 13:05:01,Fiyatı yarı yarıya düştü https://t.co/UO06FWWp4H https://t.co/HHz7H7ZlsT,13,3
Limon,1204734990656901122,2019-12-11 12:09:39,Mercedes Benz tarafından yapılan otobüsünün üzerinde ise FENEROL Kampanyası'na destek veren sarı-lacivertli tarafta… https://t.co/PYOXBWA6B8,1,2
Limon,1017764144379023361,2018-07-13 13:34:15,Juncker'in NATO zirvesinde güçlükle ayakta durmasının nedeni açıklandı https://t.co/GnG5AEOhhk https://t.co/ilImmVNBzE,7,1
Limon,856832817585639427,2017-04-25 11:30:37,HDP'li vekil gözaltına alındı https://t.co/0WlwfhYXIf https://t.co/X70eNANsL1,7,1
Limon,1038864622667948037,2018-09-09 19:00:01,Dehşet dakikaları! Arkadaşları ihbar etti ama... https://t.co/OPbtWYAjCb https://t.co/HoWvh2CDhL,12,3
Limon,943409387732914176,2017-12-20 09:15:00,Eski eşine tecavüz eden sanık cezayı duyunca mahkemede böyle yalvardı https://t.co/hTdfO1fteR https://t.co/Rgf9Q2EQCy,2,1
Limon,820679922016468993,2017-01-15 17:11:55,"Alman DPA ajansına göre Nijerya'da 1 Türk okuluna silahlı saldırı düzenlendi. 2 öğrenci ve 5 personel kaçırıldğ, 1… https://t.co/LXswhjHSHh",1,1
Limon,854604922800754692,2017-04-19 07:57:46,#SONDAKİKA  Bakan Bozdağ'dan CHPnin YSK'ya iptal başvurusuyla ilgili flaş açıklama! https://t.co/OyVkDeGwCS https://t.co/zaTxBq4GHw,4,1
Limon,940160292083953664,2017-12-11 10:04:15,Milyonlarca kişi burada çalışmak istiyor! Dünyanın en iyi işverenleri belli oldu... https://t.co/9GpBlbjZQx https://t.co/LIkgxKrCwj,3,0
Limon,1003169880517042176,2018-06-03 07:01:52,Yeşilçam'ın usta oyuncusu yaşamını yitirdi https://t.co/AomPHur4t9 https://t.co/rg0Ghj4Ilq,5,1
Limon,790905402598842368,2016-10-25 13:18:36,Ergenekon davasında flaş gelişme  https://t.co/TJslPp0fWK https://t.co/4CqN7ZCTtA,1,2
Limon,874314111118606336,2017-06-12 17:15:02,Liseli kız evde yaralı bulundu https://t.co/sdPoheO1jz https://t.co/9rEnyPUCNS,6,0
Limon,860532113887686660,2017-05-05 16:30:18,Bebeğini mağazada unuttu https://t.co/VPHN77AGuP https://t.co/tMz4WlqHf4,11,3
Limon,818495057477013505,2017-01-09 16:30:03,"Basın, Yayın ve Halkla İlişkiler Başkanlığı'ndan, TBMM Başkanı İsmail Kahraman'ın sağlık durumuna ilişkin açıklama!… https://t.co/sf7AHpLGg8",10,1
Limon,1083430080737611776,2019-01-10 18:27:15,İstanbul Boğazı gemi trafiğine kapatıldı #SONDAKIKA https://t.co/TMQJoQ1uY3 https://t.co/LNxvknBxUh,3,0
Limon,1180102147444269056,2019-10-04 12:47:31,"19 yıl önce öldürüldü, dosyasının zaman aşımına uğramasına aylar kaldı; “Çağla Tuğaltay’ı kim öldürdü?”… https://t.co/nD7Nhitfy4",29,10
Limon,891652359235006464,2017-07-30 13:31:03,Meteoroloji'den dört il için sıcaklık uyarısı   https://t.co/dESKR5ry85 https://t.co/znhwI16Tzw,7,2
Limon,1030002316261421056,2018-08-16 08:04:23,Ursula K. Le Guin’in kitabı sinemaya uyarlanıyor https://t.co/NFKAOT9S9I https://t.co/WCGURVcFv0,22,8
Limon,820032117161730048,2017-01-13 22:17:46,Akdeniz'de art arda iki deprem! https://t.co/ogEOcd4C08 https://t.co/eFGpXTp2AV,6,2
Limon,2019475628087808005,2018-17-18 16:55:15,"['yaşayan', 'örümcekler', 'mi', 'var?', ""NASA'dan"", 'açıklama', 'geldi', 'https://t.co/CQnFGjlDaX']",5,0
Limon,890814580871573504,2017-07-28 06:02:01,Rıdvan Dilmen yeni sezondaki adresini açıkladı https://t.co/8EV5vdfffM,2,1
Limon,964522273125347328,2018-02-16 15:30:04,Fuhuş operasyonunda dikkat çekici isim https://t.co/RGg8dNuczO https://t.co/8ndERrDgwx,6,2
Limon,1054282829763350528,2018-10-22 08:06:28,SON DAKİKA - F.Bahçe'de flaş gelişme! Anderlecht maçında... https://t.co/tlU6NSagU9 https://t.co/qHaXByktTm,4,3
Limon,1141379181072265216,2019-06-19 16:16:17,Üç özel banka tek ATM'de birleşti https://t.co/NnNG1Zglh2 https://t.co/ZWi6fnLvPF,40,8
Limon,944607325612101632,2017-12-23 16:35:11,Bu veriler 'kalabalık' içeriyor... İşte İstanbul'daki ulaşım birimi sayıları https://t.co/lb0BWri6KB https://t.co/fa5ZqeLl8Z,4,1
Limon,1109730645465550848,2019-03-24 08:16:18,ABD'yi karıştıran karar  https://t.co/TxGbwssVUy https://t.co/zFcxcMQ4vG,4,0
Limon,1114511224325251072,2019-04-06 12:52:37,"Tunç Soyer, mazbatasını alacağı tarihi açıkladı https://t.co/xr6p9hkWKL https://t.co/cvRSXU5pho",184,15
Limon,811534118483791872,2016-12-21 11:29:46,Kar kalınlığı 154 santimetreye ulaştı! https://t.co/ybKFgY5cqC https://t.co/3J8mAYsf63,13,11
Limon,810151478946103300,2016-12-17 15:55:39,"Aydın'da, Çakırbeyli kavşağı yakınlarında bir akaryakıt tankeri henüz belirlenemeyen bir nedenden dolayı patladı!… https://t.co/EZ0Sd4Q6J3",3,4
Limon,735771420144238593,2016-05-26 09:55:51,Ramazan pidesinin fiyatıyla ilgili flaş açıklama https://t.co/istNiulXF4 https://t.co/GeI94MLxs3,0,0
Limon,896861304786255873,2017-08-13 22:29:32,"Dehşet olay! Tehditle adamı soydular, çıplak görüntülerini çekip... https://t.co/91rNVqtKqC https://t.co/lJOa1KgWxB",1,10
Limon,993876708565581828,2018-05-08 15:34:07,"#SONDAKİKA 'Millet Partisi' isme itiraz etmişti! YSK, 'Millet İttifakı' kararını açıkladı https://t.co/Qtw2AAt6fL https://t.co/T5DWTnrCAD",17,4
Limon,900375330254225408,2017-08-23 15:13:01,Fotoğraflar şoka uğrattı! Feci görüntüler geliyor...  https://t.co/Oj5TU7mmAZ https://t.co/JS4n3ikKVI,4,1
Limon,1203399558279180289,2019-12-07 19:43:07,Komşuda korkutan salgın! https://t.co/9LYIjyBxkb,10,2
Limon,1101459145667026944,2019-03-01 12:28:19,Şehir magandasının cezası belli oldu (Ambulansa engel olayı) https://t.co/JQRhkX8nx7 https://t.co/aPeRhOdcvR,24,3
Limon,1176070826229207040,2019-09-23 09:48:29,Kapıcılar Kralı'nın yöneticisi Albay Zafer'i görenler tanıyamadı! İşte 87 yaşındaki usta sanatçı Bilge Zobu'nun son… https://t.co/4BhD5H2PXA,6,0
Limon,839020263622774785,2017-03-07 07:49:53,Porno skandalı can aldı!   https://t.co/5HFZ4PLyVT https://t.co/kvFvurYtDZ,4,1
Limon,810211484529737728,2016-12-17 19:54:05,#SONDAKİKA Beylikdüzü'nde patlama https://t.co/4Uwv4Jgwdn https://t.co/o33vsODzUt,45,67
Limon,832939699585036293,2017-02-18 13:07:54,NATO'dan Rusya'yı kızdıracak kritik Karadeniz kararı! https://t.co/hZCJdf0Cc9 https://t.co/Ij7NrmOdEc,14,4
Limon,927196340874104833,2017-11-05 15:30:08,#SONDAKIKA Moskova'da bomba paniği! https://t.co/37nVmkqgty https://t.co/1XLTYGfIzw,1,2
Limon,1039840026186665984,2018-09-12 11:35:56,Ünlü şarkıcı hayatını kaybetti https://t.co/ow3NRMZvnQ https://t.co/zEiDsVDgmf,9,4
Limon,1041400680223793154,2018-09-16 18:57:25,Eljif Elmas'tan tarihi gol https://t.co/E8W5TG9U1k https://t.co/jH0EXYM12E,260,8
Limon,880844636780154880,2017-06-30 17:45:01,10 yıl boyunca fanustan çıkmayan iPhone'un yanına kimse yaklaşmak istemiyor; çünkü... https://t.co/gJ3xCjYBqR https://t.co/jJAMDIFIk0,6,1
Limon,918943331673141250,2017-10-13 20:55:38,CHP’li Yarkadaş’tan son dakika Melih Gökçek bombası! https://t.co/bWN6vcT4Hc https://t.co/x7yNesoecJ,23,7
Limon,928281035099557888,2017-11-08 15:20:20,Kremlin'den Erdoğan-Putin görüşmesine ilişkin açıklama https://t.co/5zlBODfQay https://t.co/QYdTuuchCt,23,3
Limon,880546424693248000,2017-06-29 22:00:02,Genç kızın fantezisi başına büyük iş açtı! Röntgeni gören doktorlar... https://t.co/584j67CReR https://t.co/tLI99DqCHk,6,2
Limon,793885110282096641,2016-11-02 18:38:54,Sevda Demirel’den 15 yıl sonra gelen tokat yorumu! https://t.co/5Y0aiFovAF https://t.co/2OYhQwERE6,3,1
Limon,835931241635524608,2017-02-26 19:15:13,CHP Tunceli milletvekili Gürsel Erol'dan referandum için çok konuşulacak PKK iddiası  https://t.co/agoGrOCEkO https://t.co/mKiRvHeM7e,28,22
Limon,745162697256239105,2016-06-21 07:53:26,Nani'ye Manu ve Inter'den sonra 2 yeni talip https://t.co/UkK2jKYlJ5 https://t.co/dSiir8vSaX,20,5
Limon,966338370854096898,2018-02-21 15:46:35,Nasuh Mahruki ameliyat oldu https://t.co/3DDYNe755c https://t.co/En2eDEg8e7,695,86
Limon,832241817659854848,2017-02-16 14:54:46,Bu haberden sonra asla uçakta bir şey içmeyeceksiniz! Hostesler bile içmiyor! https://t.co/2GUbgNeCIT https://t.co/aj74qfVZoJ,5,5
Limon,1008015952666136576,2018-06-16 15:58:25,Bu hale gelmek için ne kadar harcadı https://t.co/L2zExCIBFo https://t.co/Kb8NrPAyEF,3,0
Limon,799324142239617024,2016-11-17 18:51:40,Telsim'den 'zaman aşımı' açıklaması   https://t.co/gwnQ5lhwL9 https://t.co/qrDbGCTBa2,5,8
Limon,940686452995837955,2017-12-12 20:55:02,Gece kulübü önünde silahlı kavga https://t.co/0IdZKfdCp5 https://t.co/ghx1mqm3su,9,1
Limon,963686563979853825,2018-02-14 08:09:15,Yer: İstanbul... Durum: Vahim... https://t.co/R1iS8d4eUm https://t.co/1ByZHwWAah,6,4
Limon,865143469995675648,2017-05-18 09:54:11,Düşmanınız bile onların diline düşmesin! https://t.co/8PSmd1yPJo https://t.co/WOYk108vlk,3,1
Limon,984486405169729536,2018-04-12 17:40:24,ABD Suriye'ye saldırırsa Türkiye ne yapacak? Türk Dışişleri'nden açıklama https://t.co/Dq9RbCPjqm https://t.co/BLcQqUZ6P5,1,2
Limon,1213212589838258187,2020-01-03 21:36:36,Cengiz'e flaş talip! Milli yıldızın yanına gidiyor https://t.co/rKGE4vCLlB,23,0
Limon,905152813541584896,2017-09-05 19:37:02,İngiliz dergi dünyanın en güzel ülkesini seçti https://t.co/Na5kWOtKx1 https://t.co/4dJh1Mj4sn,30,3
Limon,934739960003022848,2017-11-26 11:05:47,"""Son 10 yılda 75 bin bakkal kapandı"" https://t.co/IopSfuNbMI https://t.co/R7i4cg1nOp",54,21
Limon,1049186783056068609,2018-10-08 06:36:36,'Muharrem İnce'nin adaylık şartı belli oldu' https://t.co/ky9QjOVu61 https://t.co/wPxxLpMEij,2,0
Limon,788441677983780864,2016-10-18 18:08:39,Un fiyatları zamlandı; ekmeğe zam gelecek mi? https://t.co/Cz4SKp1AER https://t.co/9nljfhwUew,1,4
Limon,1169542803514413056,2019-09-05 09:28:28,WhatsApp yayınladı: İşte yeni mod https://t.co/JrMhbv8pd3 https://t.co/Zbq9z6YSIk,5,0
Limon,1048872925208694784,2018-10-07 09:49:27,O öğretmen hakkında soruşturma açıldı https://t.co/EUH3SLzQ3n,3,1
Limon,831866697925742593,2017-02-15 14:04:10,İşte Mustafa Denizli'nin yeni takımı https://t.co/a3kQpCLAtd https://t.co/lyt36IKn01,6,2
Limon,1101513420434800640,2019-03-01 16:03:59,#SONDAKİKA - Eren Erdem hakkında beklenen karar açıklandı https://t.co/JgJG7eYQtO https://t.co/tDN4nVmjVO,1,1
Limon,1213917790069043201,2020-01-05 20:18:49,Erdoğan'dan yerli otomobil açıklaması! Fiyatı ne kadar olacak? https://t.co/ywBxAw5sKV https://t.co/IqCeCFVWZH,6,0
