source,tweet_id,created_at,full_text,favorite_count,retweet_count
Evrensel,6.17614E+17,Sun Jul 05 08:40:17 +0000 2015,Murat Birdal(@mrtbrdl) #evrenselPazar'a yazdı: ‘Hayır’ yeni bir yol açabilir http://t.co/oFdXhItYnP http://t.co/VtsBBZ4LYh,6,4
Evrensel,6.17612E+17,Sun Jul 05 08:30:31 +0000 2015,.@fotibenlisoy #evrenselPazar'a yazdı: Pek Avrupaî bir darbe http://t.co/Q4moYlFxif http://t.co/G2B9ripdab,6,5
Evrensel,6.17609E+17,Sun Jul 05 08:20:19 +0000 2015,Cengiz Mahir: Algı oyunları ve Uygur Türkleri #evrenselPazar http://t.co/Pzcn1OLW1E http://t.co/jFDfgNuV9d,9,9
Evrensel,6.17608E+17,Sun Jul 05 08:15:21 +0000 2015,Ayakkabı tamircisi Mevlana Abi @dfturgut'a konuştu: Ağza çivi girmeden bu iş olmaz! http://t.co/GqrenCLk0L http://t.co/7SpkDDXubS,2,1
Evrensel,6.17606E+17,Sun Jul 05 08:10:21 +0000 2015,Ahmet Hamdi Akkaya: Suriye hevesinin altında yatanlar #evrenselPazar http://t.co/W28k9fQq4M http://t.co/qvhuuUqzCA,6,10
Evrensel,6.17604E+17,Sun Jul 05 08:00:47 +0000 2015,#evrenselPazar @ErcmentAkdeniz yazdı: Demografik pragmatizm http://t.co/uK6cvpFvVr http://t.co/BsEa9PXLp1,3,1
Evrensel,6.17603E+17,Sun Jul 05 07:55:08 +0000 2015,.@Faruk_Ayyildiz #evrenselPazar'a yazdı: Katırları öldürmek sadece katırları öldürmek midir? http://t.co/DSZV4WjXKr http://t.co/fKftdifugJ,7,17
Evrensel,6.17602E+17,Sun Jul 05 07:52:46 +0000 2015,Nusaybin'de 3 genç tutuklandı http://t.co/xW9tKEqzhl http://t.co/WN7oBKAL2Q,5,7
Evrensel,6.17601E+17,Sun Jul 05 07:50:09 +0000 2015,"Mithat Fabian Sözmen(@prekazi) #evrenselPazar'a yazdı: AKP’nin 3 hali: Yerkel, Saray, Ün http://t.co/NULWtLZgy1 http://t.co/jPMqCiRF4w",4,4
Evrensel,6.17601E+17,Sun Jul 05 07:47:41 +0000 2015,"Koalisyon uçakları, IŞİD'in merkezi Rakka'yı bombaladı: 6'sı sivil 22 ölü http://t.co/e10l6kMhun http://t.co/v0CpFI4PnD",2,5
Evrensel,6.176E+17,Sun Jul 05 07:45:12 +0000 2015,.@CHakkiZaric #evrenselPazar'a yazdı: Kibriti devlet çaktı http://t.co/7nsPKXlSW8 http://t.co/7YpjEcO2Iq,7,7
Evrensel,6.17599E+17,Sun Jul 05 07:40:07 +0000 2015,"Adnan Özyalçıner, #AzizNesin'i #evrenselPazar'a yazdı: Savaşımcı bir yazar http://t.co/Mki5k4jBwC http://t.co/Shurwyf6aP",12,9
Evrensel,6.17598E+17,Sun Jul 05 07:36:56 +0000 2015,"Şili, finalde Arjantin'i yenerek ev sahipliği yaptığı Copa America'yı müzesine götürdü http://t.co/jnYWquBlpk http://t.co/dxo2Lz9TUX",0,2
Evrensel,6.17596E+17,Sun Jul 05 07:30:37 +0000 2015,Alexis Kalk: Kamp Armen direnişi hepimizin #evrenselPazar @NorZartonk http://t.co/dkcDtdeapY http://t.co/y5cnuo2710,5,10
Evrensel,6.17594E+17,Sun Jul 05 07:20:18 +0000 2015,Cömert Uygar Erdem(@cuerdem) #evrenselPazar'a yazdı: Biraz da kırmızı http://t.co/WgxiqaiUNb http://t.co/i4Fxxq35ny,6,6
Evrensel,6.17591E+17,Sun Jul 05 07:10:05 +0000 2015,"‘Güzel savaş, cici ordu’ yok @E_N_Celkan #evrenselPazar'a yazdı http://t.co/Ils3nFjBUn http://t.co/JdSJlu0ms9",2,12
Evrensel,6.17589E+17,Sun Jul 05 07:00:46 +0000 2015,.@OkayDeprem: Donbass’ta yaşananların sınıfsal karakteri -2 #evrenselPazar http://t.co/PbC4zlp48s http://t.co/2dSzfwrVQ2,0,1
Evrensel,6.17586E+17,Sun Jul 05 06:50:12 +0000 2015,.@Feleknasuca @Duygu_Ayber'e konuştu: Şengalli kadınlara layık olmak omuzlarımdaki en ağır yük http://t.co/5ur9ndulY4 http://t.co/n3dcvjL6R1,13,10
Evrensel,6.17584E+17,Sun Jul 05 06:40:17 +0000 2015,İşçilerden gazetemize yönelik baskılara tepkiler sürüyor: Saldırı patronlara hizmet ediyor http://t.co/LCWY5LaH9q http://t.co/op6xABZoOK,2,5
Evrensel,6.17581E+17,Sun Jul 05 06:30:31 +0000 2015,"Ki, belki - Mehmet Said AYDIN(@bahcelikusur) http://t.co/hKVhtrbb5r http://t.co/V86UzSShaO",9,4
Evrensel,6.17579E+17,Sun Jul 05 06:20:15 +0000 2015,Çarmıh politikaları - Serdar M. DEĞİRMENCİOĞLU(@DirenenSerdar) http://t.co/WTQGWAntXB http://t.co/SRjBjmPnai,0,1
Evrensel,6.17578E+17,Sun Jul 05 06:18:01 +0000 2015,Yeniden merhaba eski 'Arkadaş' http://t.co/XAUuPh3DEt http://t.co/wbKUAVL6Cc,6,4
Evrensel,6.17576E+17,Sun Jul 05 06:09:08 +0000 2015,Adana'da Kobanêli tarım işçilerine saldırı sonrası başlayan olaylar sona erdi http://t.co/UVehDxwlbv http://t.co/Xf74XPGskV,3,12
Evrensel,6.17574E+17,Sun Jul 05 06:00:14 +0000 2015,Yemin meselesi (2) - Mıgırdiç MARGOSYAN http://t.co/jCgSKQM1TV http://t.co/BFBZZmYL3x,5,3
Evrensel,6.17572E+17,Sun Jul 05 05:52:42 +0000 2015,Yunanistan halkı kritik referandum için sandık başında http://t.co/wEn0o1ALyK http://t.co/KlZthGpWRb,5,3
Evrensel,6.17571E+17,Sun Jul 05 05:50:11 +0000 2015,'Ay ışığı' ve sansür - Sennur SEZER http://t.co/cXLNlyj9Nz http://t.co/xHbMeDlLMW,1,0
Evrensel,6.17569E+17,Sun Jul 05 05:40:13 +0000 2015,Viva Zapata: Meksika’nın beyaz atlı kaplanı - Mesut KARA http://t.co/mOeJs3s1NF http://t.co/4ycuYSc0OP,7,7
Evrensel,6.17567E+17,Sun Jul 05 05:31:42 +0000 2015,Savaşın çarklarına takıldılar - Yaşar ATAN http://t.co/E6JdPKmsOB http://t.co/DsU5PNKE3w,0,4
Evrensel,6.17553E+17,Sun Jul 05 04:36:15 +0000 2015,"Sefer Selvi, Erdoğan'ın 'sigara' çıkışını çizdi http://t.co/vNIYJqhkhB http://t.co/RCGy1T3FxI",36,50
Evrensel,6.17551E+17,Sun Jul 05 04:30:19 +0000 2015,"Günaydın, 'Oxi'(Hayır) manşeti ve pazar ekimizle bayilerdeyiz http://t.co/YxLKzgxWt8 http://t.co/Jr6pLsqdaI",9,12
Evrensel,6.17464E+17,Sat Jul 04 22:45:10 +0000 2015,Palmira Antik Tiyatrosu'nda IŞİD katliamı http://t.co/pt2DWEkgOC http://t.co/8amL8trjQE,15,39
Evrensel,6.17461E+17,Sat Jul 04 22:30:39 +0000 2015,Diyarbakır Surları ve Hevsel Bahçeleri Dünya Kültür Mirası Listesi'nde http://t.co/cwq10JqL0Q http://t.co/arQXp6EnAd,34,44
Evrensel,6.17458E+17,Sat Jul 04 22:20:21 +0000 2015,Ülkücüler Balıkesir'de Mao maketini astı! http://t.co/dEE6hHrQIb http://t.co/lsXwbTVo8n,5,19
Evrensel,6.17457E+17,Sat Jul 04 22:15:28 +0000 2015,'Çinli' avına çıkan ırkçı grup Koreli turistlere saldırdı http://t.co/FXEXps63Hv http://t.co/wbQFSkFpy0,10,25
Evrensel,6.17455E+17,Sat Jul 04 22:10:21 +0000 2015,Arhavili atmacalar ‘12-16’ nöbetinde http://t.co/juBq344IkN http://t.co/iA0sgc41OT,4,7
Evrensel,6.17453E+17,Sat Jul 04 22:01:04 +0000 2015,Homofobik ve transfobik esnaf protesto edildi http://t.co/iZLnIPNsMo http://t.co/0Sz1GJOoRz,10,17
Evrensel,6.17452E+17,Sat Jul 04 21:55:12 +0000 2015,Kadınlar savaş istemiyor http://t.co/NpqtJd1h9Y http://t.co/ACLggPMRCP,11,16
Evrensel,6.1745E+17,Sat Jul 04 21:50:18 +0000 2015,SeraPool işçisinden direnişe devam kararı http://t.co/KhOYeBmIaG http://t.co/aRdk778yMi,3,5
Evrensel,6.17449E+17,Sat Jul 04 21:45:29 +0000 2015,Arçelik LG'de işçilere polis baskısı http://t.co/4lRU3bH95e http://t.co/xljsh8GpkQ,7,13
Evrensel,6.17446E+17,Sat Jul 04 21:34:21 +0000 2015,Emek ve demokrasi güçlerinden Yunanistan halkına destek eylemi http://t.co/HXPUaAIqEI http://t.co/5yAy0TkyBq,14,17
Evrensel,6.17439E+17,Sat Jul 04 21:03:38 +0000 2015,Hasretin İki Yakasından Mübadele Öyküleri http://t.co/7bowYmUGk1 http://t.co/cLpnXMGyPo,5,10
Evrensel,6.17436E+17,Sat Jul 04 20:52:53 +0000 2015,Carina’nın Günlüğü izleyici ile buluşacak http://t.co/sGgxRHv4lh http://t.co/vs2lAtkdpY,7,9
Evrensel,6.17433E+17,Sat Jul 04 20:39:26 +0000 2015,"Cengiz Mahir, @Faruk_Ayyildiz, @E_N_Celkan, @prekazi, @OkayDeprem, @cuerdem, Alexis Kalk, Mesut Kara ve Yaşar Atan yarın #evrenselPazar'da.",5,1
Evrensel,6.17432E+17,Sat Jul 04 20:37:47 +0000 2015,".@bahcelikusur, @CHakkiZaric, Adnan Özyalçıner, @ugurbiryol, Ahmet Hamdi Akkaya, @ErcmentAkdeniz, @dfturgut yarın #evrenselPazar'da.",7,6
Evrensel,6.17431E+17,Sat Jul 04 20:35:14 +0000 2015,"#evrenselPazar'ın kapağında Yunanistan Referandumu var. @fotibenlisoy, @mrtbrdl, Thania Vezou&amp;Thanos Andritsos yazdı. http://t.co/AET74xF1OV",7,10
Evrensel,6.1743E+17,Sat Jul 04 20:27:33 +0000 2015,Yunanistan halkı geleceğini oylarken bir 'Oxi'(Hayır) de yarın evrensel'in manşetinde... http://t.co/YxLKzgxWt8 http://t.co/SGwMRFJtis,3,6
Evrensel,6.17429E+17,Sat Jul 04 20:24:49 +0000 2015,Adana'da Kobanêli 2 tarım işçisine silahlı saldırı http://t.co/1zdo1nmlbE,2,8
Evrensel,6.17428E+17,Sat Jul 04 20:20:17 +0000 2015,RÖPORTAJ - Doğan Çetinkaya: Referandum net bir sınıfsal yarılmayı açığa çıkartabilir http://t.co/LQsXvGXeLI http://t.co/cbluqkvQnl,2,5
Evrensel,6.17425E+17,Sat Jul 04 20:11:23 +0000 2015,Ankara'dan Suriye sınırına top ve füze bataryaları sevk edildi http://t.co/1k2FLDFODG http://t.co/nuFzJYdIjf,4,15
Evrensel,6.17423E+17,Sat Jul 04 19:59:47 +0000 2015,İzmir'deki sendikalardan gazetemize destek: Evrensel işçilerin gazetesidir http://t.co/7wI0BdCFyG http://t.co/T362BV7hiW,8,13
Evrensel,6.17421E+17,Sat Jul 04 19:53:51 +0000 2015,Mültecilerin ilaç sorunu çözülmüyor http://t.co/ZkkAwvkaUt http://t.co/0rUCWzGpm9,2,5
Evrensel,6.17418E+17,Sat Jul 04 19:43:04 +0000 2015,Caddebostan Plajı'nda turnike eylemi: 'Caddebostan sahili hepimizin' http://t.co/Jp0QAWVTuS http://t.co/sX4AK9O7dP,7,16
Evrensel,6.17415E+17,Sat Jul 04 19:31:03 +0000 2015,ODTÜ’de direnen akademisyen Mert Kükrer: Herkes direnişimizi sahiplendi http://t.co/OB2OC6rYzC http://t.co/dDWiDOVwVS,17,26
Evrensel,6.17413E+17,Sat Jul 04 19:21:52 +0000 2015,Dubai Port mahkeme kararına rağmen durmuyor http://t.co/3DepqcnKzC http://t.co/kOv0GJPcCQ,0,7
Evrensel,6.1741E+17,Sat Jul 04 19:10:38 +0000 2015,Asker ve gerilla aileleri Diyarbakır'daki iftarda bir araya geldi http://t.co/x1bxz2EVGo http://t.co/9JC3hlUePe,30,23
Evrensel,6.17408E+17,Sat Jul 04 19:02:55 +0000 2015,Kilis'te Suriye'ye geçmeye çalışan 8 IŞİD'li yakalandı http://t.co/QsGPD6l5zQ http://t.co/8oINEgwNOt,3,7
Evrensel,6.17405E+17,Sat Jul 04 18:49:32 +0000 2015,Ekmek ve Gül'ün Temmuz sayısının tüm yazılarına buradan ulaşabilirsiniz http://t.co/eLKDTf8yMZ http://t.co/fUU1cjq8AU,0,5
Evrensel,6.174E+17,Sat Jul 04 18:30:27 +0000 2015,"İstenmeyen kılları ne zamandır istemiyoruz? - Müslime Karabatak, Ekmek ve Gül'e yazdı http://t.co/mJOwj9Av5B http://t.co/o6jbJb922c",4,1
Evrensel,6.17396E+17,Sat Jul 04 18:15:08 +0000 2015,"İlke Işık, Ekmek ve Gül'e yazdı - Kadın cinayetleri: Kadınların en kırmızı çizgisi http://t.co/60GPwwlY11 http://t.co/wupPTiSyCH",0,5
Evrensel,6.17394E+17,Sat Jul 04 18:05:46 +0000 2015,Evden dışarı meclisten içeri - @sevdakaraca Ekmek ve Gül'e yazdı http://t.co/fa1KUN6SOW http://t.co/jSmEVage3Y,7,5
Evrensel,6.17393E+17,Sat Jul 04 18:00:37 +0000 2015,Diyarbakır Surları ve Hevsel Bahçeleri Dünya Kültür Mirası Listesi'nde http://t.co/cwq10JqL0Q http://t.co/fxMZvcbE0K,66,60
Evrensel,6.1739E+17,Sat Jul 04 17:51:09 +0000 2015,"Sarya Tunç, Ekmek ve Gül'de yazdı: Bilimin kadınla imtihanı http://t.co/S75PYA4JQR http://t.co/I6iVilcoym",4,4
Evrensel,6.17387E+17,Sat Jul 04 17:39:12 +0000 2015,"IŞİD, yayımladığı son videoda Palmira Antik Tiyatrosu'nu katliam sahnesine çevirdi http://t.co/pt2DWEkgOC http://t.co/TB8ANhbiK9",5,27
Evrensel,6.17378E+17,Sat Jul 04 17:01:10 +0000 2015,Kâh restoran basan kâh turiste saldıran ülkücüler Balıkesir'de de Mao maketini astı! http://t.co/dEE6hHrQIb http://t.co/y4FraSAZAH,6,33
Evrensel,6.17371E+17,Sat Jul 04 16:33:27 +0000 2015,YPG Komutanı Cemil Mazlum: Kobanê katliamında Türkiye’nin rolü belgeli http://t.co/GkhkVpTcKR http://t.co/X5SbSFrrZ8,10,13
Evrensel,6.17368E+17,Sat Jul 04 16:22:27 +0000 2015,Arhavili atmacalar orman katliamına karşı ‘12-16’ nöbetinde http://t.co/juBq344IkN http://t.co/3JbMXY58cR,7,17
Evrensel,6.17366E+17,Sat Jul 04 16:14:17 +0000 2015,"Körfez geçiş köprüsü, Körfeze dinamit! http://t.co/Ggkv413wee http://t.co/If7hwJ8HHp",2,2
Evrensel,6.17364E+17,Sat Jul 04 16:08:39 +0000 2015,Kurbağalıdere 21 yıldır neyi bekliyor? http://t.co/DUxoBRrXic http://t.co/RbN5O93rn4,9,28
Evrensel,6.17363E+17,Sat Jul 04 16:04:00 +0000 2015,Bakırtepe Koç Holding'e ve siyanüre direniyor: Satılık toprağımız yok http://t.co/vofCuQshYU http://t.co/e6HMKBOphS,2,5
Evrensel,6.17355E+17,Sat Jul 04 15:32:14 +0000 2015,Emek ve demokrasi güçlerinden referandum öncesi Yunanistan halkına destek eylemi http://t.co/HXPUaAIqEI http://t.co/NsnNnfZCH2,6,8
Evrensel,6.17352E+17,Sat Jul 04 15:17:24 +0000 2015,Homofobik ve transfobik esnaf protesto edildi http://t.co/iZLnIPNsMo http://t.co/vtkf0oaujb,13,5
Evrensel,6.17349E+17,Sat Jul 04 15:09:14 +0000 2015,Kayıp yakınlarından Görümlü davası tepkisi: İnsanlık suçunu aklıyorlar http://t.co/scDWZMDVl4 http://t.co/NoVUsLIJGV,1,3
Evrensel,6.17345E+17,Sat Jul 04 14:51:44 +0000 2015,"'Çinli' avına çıkan ülkücüler, Koreli turistlere saldırdı http://t.co/Ma4pl8pTe4 http://t.co/y2wIReH4fU",19,43
Evrensel,6.17343E+17,Sat Jul 04 14:44:37 +0000 2015,Kadın örgütleri savaşa karşı ortak eylem yaptı http://t.co/NpqtJd1h9Y http://t.co/DBDD2UG5Xp,2,8
Evrensel,6.17339E+17,Sat Jul 04 14:28:40 +0000 2015,"6 gündür kayıp olan 6 yaşındaki Enes, bahçede gömülü bulundu http://t.co/zWLhbxf7iC http://t.co/7A1w8eFBI2",2,10
Evrensel,6.17334E+17,Sat Jul 04 14:07:19 +0000 2015,Yozgat ve Tokat'ta tarım işçilerini taşıyan minibüsler devrildi: 2 ölü 29 yaralı http://t.co/YNo7USvbO1 http://t.co/HvscXBeuvY,4,8
Evrensel,6.17332E+17,Sat Jul 04 13:57:54 +0000 2015,SeraPool işçisinden direnişe devam kararı http://t.co/KhOYeBmIaG http://t.co/rrUODuKLpB,2,7
Evrensel,6.17328E+17,Sat Jul 04 13:43:57 +0000 2015,Roboskî'de HPG'lilerin bulunduğu alana top atışı http://t.co/IDl7nbOlUH http://t.co/DPOlx0OXCj,2,11
Evrensel,6.17326E+17,Sat Jul 04 13:36:24 +0000 2015,"Yunanistan Maliye Bakanı Varufakis: AB, üye ülkelerde demokrasi istemiyor http://t.co/AOpurLx9g7 http://t.co/JH25bPcJxb",4,7
Evrensel,6.17324E+17,Sat Jul 04 13:27:35 +0000 2015,Hekimler: Polisiye tedbirler sağlıkta şiddeti önlemez @ttborgtr http://t.co/KxcZ2TpUId http://t.co/hCYJqT0S6i,4,6
Evrensel,6.17322E+17,Sat Jul 04 13:20:52 +0000 2015,Adana Kürkçüler F Tipi Cezaevi'nde bandrollü kitapları da ‘sakıncalı’ buldular http://t.co/W9j64Zh9Lm http://t.co/GsdtYaTxDw,4,5
Evrensel,6.17321E+17,Sat Jul 04 13:15:48 +0000 2015,Avukat Hülya Gülbahar: Kadın katliamı cins kırımı boyutuna ulaştı http://t.co/b6AQfBjBJB http://t.co/P399IOR5LD,7,11
Evrensel,6.17319E+17,Sat Jul 04 13:07:41 +0000 2015,Çanakkale'de darbedilerek gözaltına alınan Halkevleri üyeleri hakkında takipsizlik kararı http://t.co/b4JTYlFHpr http://t.co/ASkVFHFDXJ,3,4
Evrensel,6.17319E+17,Sat Jul 04 13:07:10 +0000 2015,"Yozgat’ta mevsimlik tarım işçilerini taşıyan minibüs devrildi: 1 kişi öldü, 9 kişi yaralandı. http://t.co/yl47gUELEH http://t.co/VcovLctM4o",1,8
Evrensel,6.17317E+17,Sat Jul 04 12:59:03 +0000 2015,İsmail Gökhan Bayram yazdı: Windows 10’a günler kala @igbayram http://t.co/tKXvUI80Rv http://t.co/mEobaihMBx,0,0
Evrensel,6.17315E+17,Sat Jul 04 12:54:15 +0000 2015,İstanbul Otogarı'nda iki grup arasında çıkan silahlı kavgada çok sayıda kişi yaralandı. http://t.co/eSM7qcYFj7 http://t.co/bb23gsvB3v,1,5
Evrensel,6.17304E+17,Sat Jul 04 12:09:58 +0000 2015,"İzzettin Önder, Yunanistan'daki 'Referandum günü'nü yazdı. http://t.co/tYbEDYhw2t http://t.co/ICoWvDqUpT",0,2
Evrensel,6.17304E+17,Sat Jul 04 12:07:16 +0000 2015,200 aydın ortak açıklama yaptı: Erdoğan’ın çıkarları Türkiye’yi savaşa sokar http://t.co/dd1Ebteuar http://t.co/qr1UTSQXCe,7,18
Evrensel,6.17301E+17,Sat Jul 04 11:56:52 +0000 2015,Ender İmrek yazdı: En alttakiler; Romanlar ya da Çingeneler @enderimrek http://t.co/1xnpoNTKo4 http://t.co/ueXHxvPxNW,1,1
Evrensel,6.17293E+17,Sat Jul 04 11:23:24 +0000 2015,TEOG ve LYS sonuçları açıklandı. Okulda ne öğretiliyor bu çocuklara? İhsan Çaralan yazdı. http://t.co/dvocxl3KoU http://t.co/I7226u4nH9,3,10
Evrensel,6.17291E+17,Sat Jul 04 11:18:20 +0000 2015,ODTÜ’de direnen Akademisyen Mert Kükrer: Herkes direnişimizi sahiplendi @kukrermert http://t.co/OB2OC6rYzC http://t.co/mOFsgvc3ST,18,23
Evrensel,6.1729E+17,Sat Jul 04 11:13:31 +0000 2015,"Yeni Akit Yazarı Abdurrahman Dilipak, LGBTİ #OnurYürüyüşü'ne nefret kustu @istanbulpride http://t.co/wGiXtQTKi2 http://t.co/WRh7HYu35Z",2,4
Evrensel,6.17287E+17,Sat Jul 04 10:59:29 +0000 2015,DİHA Muhabiri Bilal Seçkin objektifinden Kars manzaraları @mezomitanni http://t.co/kiSu0F5Yws http://t.co/tb81vcmLj6,11,19
Evrensel,6.17283E+17,Sat Jul 04 10:46:29 +0000 2015,İÜ SBF'den Y. Doğan Çetinkaya: Komşuda referandum net bir sınıfsal yarılmayı açığa çıkarabilir http://t.co/LQsXvGXeLI http://t.co/lRXEjDIuVS,4,5
Evrensel,6.17279E+17,Sat Jul 04 10:30:41 +0000 2015,Avrupa'nın gündeminde bu hafta: AB’nin Yunanistan’a şantajı devam ediyor http://t.co/u3u7vg3AtN http://t.co/6hudzsNM3p,0,0
Evrensel,6.17274E+17,Sat Jul 04 10:07:47 +0000 2015,KPSS'de ramazan uygulaması: ÖSYM yönetmeliğinde yer allmasına rağmen adaylara şeker verilmedi. http://t.co/Fdw937N2q6 http://t.co/4h6DPWaqzw,6,14
Evrensel,6.17263E+17,Sat Jul 04 09:25:08 +0000 2015,HDP Antep Milletvekili Celal Doğan Cumhurbaşkanı Erdoğan'la HDP adına görüşmediğini söyledi. http://t.co/p37YLENZMf http://t.co/J0VoRSNhd5,5,5
Evrensel,6.17259E+17,Sat Jul 04 09:08:34 +0000 2015,İzmir'deki sendikalardan @evrenselgzt'ne destek: Evrensel işçilerin gazetesidir... http://t.co/7wI0BdCFyG http://t.co/joCdfeYXuz,4,5
Evrensel,6.17257E+17,Sat Jul 04 09:00:59 +0000 2015,Gebze'de Arçelik LG'de direnişteki işçiler yönetimle görüşürken fabrikaya çevik kuvvet girdi. http://t.co/AcxWUaWFpT http://t.co/gGttVQlyU2,11,34
Evrensel,6.17254E+17,Sat Jul 04 08:49:43 +0000 2015,A capella grubu Vocca bugün @istanbulcazfest kapsamında konser verecek @VoccaAcappella http://t.co/CQEyk8yjvm http://t.co/2LkalxVxmR,9,4
Evrensel,6.17253E+17,Sat Jul 04 08:45:13 +0000 2015,1 milyon adayın katıldığı KPSS maratonu başladı http://t.co/F2ukkymnsf http://t.co/C5DZbvwwUz,1,1
Evrensel,6.17246E+17,Sat Jul 04 08:20:04 +0000 2015,Hakkari'de IŞİD üyesi olduğundan şüphelenilen bir kişi gerginliğe yol açtı. http://t.co/UwLEdw5BPt http://t.co/5VadpBqP6h,3,9
Evrensel,6.17245E+17,Sat Jul 04 08:12:56 +0000 2015,"Suriye-İdlib'de bir camide meydana gelen patlamada, Nusra Cephesi üyesi en az 25 kişi öldü. http://t.co/Lbdp8aWAZw http://t.co/oDsfU9G7en",3,9
Evrensel,6.1723E+17,Sat Jul 04 07:13:49 +0000 2015,"Ankara'daki ülkücü saldırıda polis, Gazeteci Ercüment Özkaya'nın burnunu kırıp gözaltına aldı. http://t.co/OzBWmXuO8W http://t.co/SxRDHdSzjt",13,50
Evrensel,6.17227E+17,Sat Jul 04 07:04:21 +0000 2015,Gebze'de direnişte olan LG işçilerinden dayanışma çağrısı... http://t.co/j3BsaFJeP5 http://t.co/QdawlwYb8B,5,11
Evrensel,6.1722E+17,Sat Jul 04 06:35:38 +0000 2015,Kastamonu'nun Araç ilçesinde cenazeye giden araç kaza yaptı: 5 kişi öldü http://t.co/3SXJ2cJo7Y http://t.co/z6esQDXNga,2,0
Evrensel,6.17219E+17,Sat Jul 04 06:29:32 +0000 2015,"Savcılık, facebook'ta yorum yapanların IP bilgilerini yerel haber sitesinden istedi http://t.co/bIn9hI0gpi http://t.co/QfOiPYAz3Y",3,7
Evrensel,6.17216E+17,Sat Jul 04 06:18:25 +0000 2015,Arsenal Teknik Direktörü Wenger: Podolski Galatasaray’da başarılı olacak http://t.co/KuSlHzsJdh http://t.co/1K1NXxMRRh,3,1
Evrensel,6.17211E+17,Sat Jul 04 06:00:22 +0000 2015,İstanbul'dan Türk Metal üyesi bir işçinin mektubu: Türk Metal ve demokrasi! http://t.co/IN87noF7K0 http://t.co/yZQA6mZ8WS,1,5
Evrensel,6.17193E+17,Sat Jul 04 04:47:36 +0000 2015,"Sefer Selvi, AKP ve MHP'nin buluştuğu 'kırmızı çizgi'yi çizdi.  http://t.co/kaNuZev9fw http://t.co/qhkJASE4hH",27,47
Evrensel,6.1719E+17,Sat Jul 04 04:33:45 +0000 2015,'İçeride dışarıda savaşa karşı barışta ısrar' menşetiyle bayilerdeyiz. Bugün @ekmekvegul günü. http://t.co/i7SAVfAvQI http://t.co/SrmxnGlLOo,7,12
Evrensel,6.17072E+17,Fri Jul 03 20:45:41 +0000 2015,"DİSK/Gıda-İş'e üye oldukları için atılan Divan Turizm AŞ işçileri, işe iade davasını kazandı. http://t.co/zRFU8Qm4SQ http://t.co/Tce6w55EA0",5,19
Evrensel,6.1707E+17,Fri Jul 03 20:39:29 +0000 2015,İran Dışişleri Bakanı Muhammed Cevad Zarif: Nükleer anlaşmaya hiç bu kadar yaklaşmadık http://t.co/AOHSlcWUJW http://t.co/Nub31Av6D2,2,3
Evrensel,6.17069E+17,Fri Jul 03 20:34:18 +0000 2015,Cumhurbaşkanı Erdoğan yine erken seçimi işaret etti http://t.co/MaUp35Cm8k http://t.co/tlggkq0gtF,3,2
Evrensel,6.17066E+17,Fri Jul 03 20:24:35 +0000 2015,"Yunanistan'da en az 50 bin kişiye seslenen Çipras: ""Referandumda 'Hayır' tarih yazacak"" dedi http://t.co/FBYbFKg7Oa http://t.co/q0u8yXECwJ",12,23
Evrensel,6.17066E+17,Fri Jul 03 20:22:29 +0000 2015,RT @ozgurmuftuoglu: muhabirlerine saldırılar @evrenselgzt @hayat_tv 'nin sendikal bürokrasiyle ve sarı sendikalarla mücadelede doğru yoldan…,0,0
Evrensel,6.17061E+17,Fri Jul 03 20:04:58 +0000 2015,"İyi geceler yarın 'İçeride,dışarıda savaşa karşı barışta ısrar' manşetiyle bayilerdeyiz http://t.co/YxLKzgxWt8 http://t.co/l3HlOW6X1l",14,19
Evrensel,6.17057E+17,Fri Jul 03 19:49:06 +0000 2015,Alışveriş merkezinde yaslandığı cam kırılınca 3. kattan düşüp öldü http://t.co/yr55iNwqNb http://t.co/ggdBkB5SwU,4,6
Evrensel,6.17054E+17,Fri Jul 03 19:34:37 +0000 2015,İzmir'de yeryüzü sofrası http://t.co/G3HnJ8dAn2 http://t.co/p7YktvTtxo,11,12
Evrensel,6.17053E+17,Fri Jul 03 19:29:42 +0000 2015,Ankara'dan 'Yeşil Yol Projesi'ne tepki: Yol yeşilken geri dönün http://t.co/bxe8Wos7zZ http://t.co/1aLEtOIEpM,10,11
Evrensel,6.17051E+17,Fri Jul 03 19:25:08 +0000 2015,Davutoğlu: Koalisyon müzakereleri ön yargısız bir şekilde başlayacak http://t.co/qUKrH0HhoF http://t.co/XdU307Z47U,1,0
Evrensel,6.17051E+17,Fri Jul 03 19:23:52 +0000 2015,Dersim’den yola çıkan askeri konvoy Antep'e ulaştı http://t.co/P4vdVbJJV9 http://t.co/esDqvl8hMp,4,9
Evrensel,6.17028E+17,Fri Jul 03 17:49:56 +0000 2015,Sivas'ta Tıp Fakültesi öğrencileri 'Sağlıkta şiddet bitsin' mesajıyla mezun oldu http://t.co/JVO92CRHZy http://t.co/LJwcfhXD5q,10,7
Evrensel,6.17025E+17,Fri Jul 03 17:41:07 +0000 2015,İzmir Kınık'ta pazarda üstüne beton sütun düşen kadın hayatını kaybetti http://t.co/Jwe3IxZWYu http://t.co/ArM9UEfRj0,0,5
