source,created_at,full_text,favorite_count,retweet_count
Spoiler,26-Aug-17,"- barça, 5-1'den döner mi? ?���?���?���",0,0
Spoiler,27-May-16,İşte Aziz Yıldırım'ı bekleyen ceza! http://goo.gl/fvG2yI  ,5,6
Spoiler,unknown,"Kepçeyle çalışırken yanlışlıkla Yunanistan'a geçen işçinin cezası belli oldu http://t24.com.tr/haber/kepceyle-calisirken-yanlislikla-yunanistana-gecen-iscinin-cezasi-belli-oldu,619765 … ",7,0
Spoiler,unknown,"Yargıtay Cumhuriyet Başsavcılığı açıkladı; İyi Parti seçime katılabilecek mi? http://t24.com.tr/haber/yargitay-cumhuriyet-bassavciligi-acikladi-iyi-parti-secime-katilabilecek-mi,611202 … ",7,0
Spoiler,26-Apr-16,Şampiyonlar Ligi'nde dev maç bu akşam (Cüneyt Çakır yönetecek)  http://www.ntv.com.tr/spor/real-madrid-manchester-city-maci-hangi-kanalda-saat-kacta-sifresiz-yayin%2cjcGRpjNBxEyx63gtz0kKVA … ,10,4
Spoiler,9-Aug-16,İşte Cavanda'nın ilginç sözleşme detayı... http://hry.yt/DuQNZ  ,34,3
Spoiler,3-Feb-16,SON DAKİKA! Amedspor - #Fenerbahce maçı için karar verildi http://bit.ly/1nPb4Az ,3,0
Spoiler,18-May-16,"UEFA finali bu akşam (Liverpool-Sevilla maçı hangi kanalda?) http://www.ntv.com.tr/spor/liverpool-sevilla-maci-saat-kacta-hangi-kanalda-uefa-avrupa-ligi-finali,29p1_93zLUCgnLBAQW9CJA … ",4,2
Spoiler,15-Aug-16,"Ünlü oyuncu 'tükendi' http://t24.com.tr/haber/unlu-oyuncu-tukendi,355402 … ",2,2
Spoiler,22-Nov-16,NTV http://NTV.COM.TR  (Aldatan başlık yok) ,95,9
Spoiler,unknown,Bitcoin'e bir yasak da Google'dan https://sptnkne.ws/gX8D  ,6,0
Spoiler,2-May-16,Yeni kimlik kartlarının yıllık ücreti ne kadar? http://bit.ly/24v0WfW  ,6,2
Spoiler,15-Jan-16,Bir akademisyen daha imzasını geri çekti http://buff.ly/1SRVPT1  ,2,2
Spoiler,4-Jun-16,Zeytinlerin arasındaki zulayı köpekler buldu! http://bit.ly/1WzUGCx  ,3,0
Spoiler,10-Jun-16,?���?��� Türkiye ekonomisi büyüyor http://bit.ly/1UGwOtG  ,4,0
Spoiler,30-Jan-16,?���?��� Avrupa'dan mültecilere insanlık dışı uygulama http://str.cm/kZ9gh8  ,2,2
Spoiler,8-Feb-17,"PFDK, olaylı geçen Ziraat Türkiye Kupası Beşiktaş - Fenerbahçe maçı için verilen cezaları açıkladı. http://ajtr.me/hjmk ",5,2
Spoiler,28-Jan-16,daha cok haftaya başlayacak x files yeni sezon promosyonu gibi duruyor.. https://twitter.com/karsigazete/status/692720560288223232 …,11,3
Spoiler,7-Apr-16,Galatasaray'a Sneijder müjdesi http://tr.eurosport.com/futbol/super-lig/2015-2016/galatasaray-a-sneijder-mujdesi_sto5425801/story.shtml … ,6,0
Spoiler,5-May-16,Kredi kartı kullananlar dikkat! http://sabah.im/Hoz7rt  ,27,3
Spoiler,6-Feb-16,Cansu Taşkın'dan Ronaldo itirafı... http://bit.ly/1STTmXU  ,12,4
Spoiler,24-Oct-16,Caner'in sakatlığında korkutan şüphe! http://hry.yt/i62VD  ,3,3
Spoiler,unknown,"?���?��� Dolar/TL 4 seviyesi üzerinde kalıcı olur mu? https://www.ntv.com.tr/video/ekonomi/dolar-tl-4-seviyesi-uzerinde-kalici-olur-mu,kkg4x-rePEetIygdlayWcA … ",38,7
Spoiler,7-Aug-17,Flaş!! İşte Lens'in maliyeti http://bit.ly/2wA7CxK  ,2,0
Spoiler,11-Dec-16,"Ekonomi 7 yıl sonra ilk kez daraldı http://www.ntv.com.tr/ekonomi/ekonomi-7-yil-sonra-ilk-kez-daraldi,0IvCi_Svp0uFA7JcMhRutw … ",3,2
Spoiler,12-Feb-16,Yılın en iyileri http://bit.ly/1SkTSzf  ,4,0
Spoiler,18-Apr-17,İnanılmaz! 18.yy'dan beri ilk kez canlı olarak görüntülendi http://buff.ly/2pwi7Tc  ,4,0
Spoiler,3-Aug-17,Bugunden itibaren sinemalardayiz. Herkesi sinema salonlarina davet ediyoruz...  Salon bilgileri :  http://bit.ly/cumalisinema ,1.62,290
Spoiler,7-Apr-16,"Game of Thrones'un yapımcısı Jon Snow'un akıbetini açıkladı http://www.ntv.com.tr/galeri/yasam/hbodanjonsnowaciklamasi,OfmS80xvJUCaU3eYb91vRw … ",21,3
Spoiler,19-Apr-17,Mardin'in iki ilçesinde sokağa çıkma yasağı http://hry.yt/0Gtfn  ,0,0
Spoiler,26-Apr-16,Olay yaratan itiraf: G.Saray'dan teşvik primi aldık! http://bit.ly/1VzDVa5  ,15,11
Spoiler,4-Apr-17,Sizde elinizde aynı şeyi hissediyorsanız aman dikkat: Sinsi tehlike! http://hry.yt/y68Bs  ,6,0
Spoiler,22-Mar-17,Sneijder'dan eşine milyonluk hediye... Fiyatını duyunca dudağınız uçuklayacak http://amkspor.sozcu.com.tr/2017/03/22/sneijderdan-esine-milyonluk-dogum-gunu-hediyesi-604375/ … ,8,0
Spoiler,10-Jan-16,Böyle veda etti http://bit.ly/1K6q01o  ,1,0
Spoiler,5-May-16,Çiğ böreğin en büyük sırrı nedir? http://bit.ly/1NYYni2  ,19,5
Spoiler,15-Nov-16,?���?��� Emre Belözoğlu bombası! İmzayı atıyor... http://bit.ly/2gfJfBr  ,3,0
Spoiler,22-Sep-16,iPhone 7'nin maliyeti belli oldu http://www.ntv.com.tr/galeri/teknoloji/iphone-7nin-maliyeti-belli-oldu%2c1ThZipD290eep2c_ls6fRw … ,19,13
Spoiler,9-Oct-16,Millilerimiz sizce Dünya Kupası'na katılabilecek mi?,70,18
Spoiler,22-Sep-16,AK Parti Kilis Milletvekili: Her bir roket Allah'ın korumasıyla düşüyor http://sptnkne.ws/cnSx  ,6,8
Spoiler,5-Jan-16,Beşiktaş'a kötü haber! http://buff.ly/1n2NIH6  ,2,0
Spoiler,7-Aug-16,"Yenikapı'daki mitinge kaç kişinin katıldığı açıklandı http://www.ntv.com.tr/turkiye/yenikapida-milyonlar-demokrasi-ve-sehitler-icin-bulustu,-v3U5mYYP0iBJnUX1OHbHQ … ",10,0
Spoiler,18-Apr-17,O ülkede sığınmacı hakkı talebi yüzde 20 arttı https://goo.gl/UvU0IH  ,3,0
Spoiler,20-Sep-16,Sevilen oyuncu bakın kiminle poz verdi... http://hry.yt/VT7Xk  ,14,3
Spoiler,18-May-16,DERGİ - Duyguları bastırmak kötü bir şey mi? http://bbc.in/206EwyH ,5,3
Spoiler,19-May-16,Engin Baytar'ın yeni takımı şaşırttı http://amkspor.sozcu.com.tr/2016/05/19/engin-baytarin-yeni-takimi-sasirtti-493181/ … ,7,0
Spoiler,22-Jul-17,Pepe ve Q7 ne zaman kampa katılacak? http://www.fotomac.com.tr/besiktas/2017/07/22/pepe-ve-q7-ne-zaman-kampa-katilacak … ,4,0
Spoiler,20-Jan-16,Karne tatilinde çocuklar ne yapsın? (Uzman görüşü) http://bit.ly/23dUjzd  ,9,0
Spoiler,7-Aug-17,CNN TÜRK 'Çöpünü buraya at Mehmet' yazısı kızdırdı! Almanya’da Türklere çöp uyarısı https://buff.ly/2veHSJy  ,30,11
Spoiler,10-Nov-17,Alman devi dolar/TL tahminini revize etti http://hry.yt/mKPwE  ,4,4
Spoiler,2-Feb-16,Hulusi akar umre yaptı mı? http://www.sozcu.com.tr/2016/gundem/tskdan-aciklama-hulusi-akar-umre-yapti-mi-1073317/ …,0,0
Spoiler,11-Sep-16,Bu resimde kaç nokta görebilirsiniz? http://bbc.in/2csiT9z  ,35,10
Spoiler,10-May-17,#SONDAKİKA Anderson Talisca'nın cezası belli oldu http://www.cnnturk.com/spor/futbol/pfdkdan-anderson-taliscaya-1-mac-ceza … ,3,0
Spoiler,18-Mar-17,İbrahim Üzülmez sürprizi! Yeni adresi... http://hry.yt/Y4KDv  ,4,0
Spoiler,unknown,Uber-Taksi çatışmasında kimden yanasınız?,90,4
Spoiler,4-May-16,AKP'nin kongre tarihi belli oldu  http://www.haberdar.com/siyaset/akp-kongreye-gidiyor-h28239.html?mnst=10390 … ,4,0
Spoiler,19-Apr-17,Esad ailesine büyük şok! Esma Esad'ın vatandaşlık hakkı... http://sabah.im/Uzgdzt_sm  ,3,0
Spoiler,10-Oct-17,UEFA Şampiyonlar Ligi'ni önümüzdeki 3 sezon boyunca hangi kanal yayınlayacak? http://bit.ly/2i2iz9q  ,17,0
Spoiler,22-Jul-17,İşte Arda'nın forma numarası! http://www.ntvspor.net/futbol/iste-arda-nin-forma-numarasi-5973723fed4ea02a10fc0632 … ,12,0
Spoiler,25-Mar-17,Süper Lig'in Avrupa'daki sıralaması belli oldu! Bakın kaçıncı sırada yer aldı... http://amkspor.sozcu.com.tr/2017/03/28/super-ligin-avrupadaki-siralamasi-belli-oldu-606879/ …,12,0
Spoiler,4-May-16,4 Mayıs Dünya Star Wars Günü'nde güzel haber: Genç Jedi'lar sevinçli! http://bit.ly/1T0Qv1L  ,7,3
Spoiler,26-Jan-16,"Dakika"" özelliği http://www.ntv.com.tr/teknoloji/twittera-5-dakika-ozelligi,gtqrstm-_ugyt2avyp60eg … ",0,0
Spoiler,7-Aug-17,Şenol Güneş'ten sürpriz karar: Dünyaca ünlü futbolcuyu istemedi https://www.cnnturk.com/spor/futbol/son-dakika-besiktas-transfer-haberleri-senol-gunesten-medele-veto-8-agustos … ,1,0
Spoiler,4-Jan-16,Muhammed Demirci'nin Türkiye'deki yeni kulübü.. http://bit.ly/1MP5uSR  #Sporxtransfer ,6,0
Spoiler,21-May-17,Manchester City'de 4 ayrılık http://www.ntvspor.net/futbol/manchester-city-de-4-ayrilik-5927199d4f10aca5d83d4aa6 … ,11,0
Spoiler,2-Oct-17,Cimbom'dan iki yerliye yakın takip! Transferde... http://hry.yt/04cjg  ,8,0
Spoiler,21-Apr-16,?���?��� Sözleşmesinin bitimine 1 gün kala Mario Gomez'den kritik karar!  http://bit.ly/1r2mp1w  ,5,4
Spoiler,24-Jan-16,Sinan Engin ve Ertem Şener fena faka bastı http://amkspor.sozcu.com.tr/2016/01/24/sinan-engin-ve-ertem-sener-faka-basti-465486/ … ,39,31
Spoiler,4-May-16,Davutoğlu son toplantıda ne demişti? http://sol.org.tr/toplum/davutoglu-son-toplantida-ne-demisti-154890 … ,4,2
Spoiler,5-Jan-16,Beşiktaş'a kötü haber! http://www.ntvspor.net/haber/haber-t/146782/besiktasa-kotu-haber … ,3,0
Spoiler,24-Sep-16,Beşiktaş-Galatasaray derbisinin ilk 11'leri belli oldu http://aane.ws/qMl  ,4,0
Spoiler,19-Jan-16,"Çılgın Bediş'in Banu'su Sonay Aydın şimdi nerede, ne yapıyor http://bit.ly/1n7Kku2  ",13,0
Spoiler,4-May-16,İstanbul'da korkunç olay! http://sabah.im/6R6AHe  ,1,0
Spoiler,16-Mar-17,İhtiyaç kredisi kullanacaklara 7 tavsiye http://hry.yt/fez02  ,94,11
Spoiler,3-Apr-17,Galatasaray’da gidecek 7 isim belli oldu http://amkspor.sozcu.com.tr/2017/04/04/galatasarayda-gidecek-7-isim-belli-oldu-609357/ … ,2,0
Spoiler,24-Sep-16,İki ili birbirine bağlayan geçit kar yağışı nedeniyle ulaşıma kapandı http://bit.ly/2d7cZga  ,5,3
Spoiler,unknown,Süper teşvikler bugün dağıtılacak. Törenin saati ise... http://bsn.ht/u2ruqq  ,9,0
Spoiler,22-Mar-17,Ve Caner hakkında merak edilen gerçek ortaya çıktı! http://hry.yt/gCdsS  ,11,0
Spoiler,19-May-16,"Doping testine giren futbolcuda kanser çıktı! http://t24.com.tr/haber/doping-testine-giren-futbolcuda-kanser-cikti,341210 … ",3,0
Spoiler,16-Apr-16,"Gonca Vuslateri,  dövülen köpek haberine isyan etti http://bit.ly/22C24vx ",57,6
Spoiler,unknown,"NTV Spor'un kapanacağı tarih açıklandı http://t24.com.tr/haber/ntv-sporun-kapanacagi-tarih-aciklandi,574716 … ",24,4
Spoiler,27-Sep-16,İçi yolcu dolu metrobüste soförden şok hareketler! http://bit.ly/2dd4PCY  ,5,0
Spoiler,16-Aug-16,FLAŞ GELİŞME: Resmi teklif yapıldı! Bomba transfer... http://hry.yt/3MnOz  ,6,0
Spoiler,24-Jul-17,"?���Ünlü kozmetik mağazaları zinciri kepenk indiriyor http://www.ntv.com.tr/ekonomi/unlu-kozmetik-zinciri-kepenk-kapatiyor-tekin-acarda-zor-gunler,qWUOSr4RhUudX86u10wHTA … ",5,2
Spoiler,3-Aug-16,Irak o okulları kapatmıyor http://www.tgrthaber.com.tr/dunya/irak-o-okullari-kapatmiyor-135501 … ,5,0
Spoiler,7-Jan-16,#Microsoft uyardı: #InternetExplorer'ın o sürümlerini 12 Ocak'tan itibaren kullanmayın! http://bit.ly/1mK4ZnM  ,16,0
Spoiler,2-Sep-16,Karargaha gelen cemaatçileri Hulusi Akar mı karşıladı? http://sol.org.tr/toplum/o-gun-karargaha-gelen-cemaatcileri-karsilayan-isim-hulusi-akar-miydi-167981 … ,4,0
Spoiler,unknown,"⚽ Şampiyonlar Ligi yarı finalinde Cengiz Ünder'li Roma'nın rakibi belli oldu https://www.ntv.com.tr/spor/sampiyonlar-ligi-ve-avrupa-liginde-kura-zamani,JBf_gzAo9k6iLf6iCjYfcA …  Bu Tweet dizisini göster",16,0
Spoiler,unknown,Teşvik verilecek şirketler duyuruldu http://bb.ht/VMCjNT  ,5,0
Spoiler,5-Aug-17,Burçin Terzioğlu setlere hangi diziyle dönüyor? | #MedyaTava https://shar.es/1TDTFK  ,9,0
Spoiler,13-Oct-17,#CananKaratay dünyanın en sağlıklı yiyeceğini açıkladı https://sptnkne.ws/fFtt  ,23,2
Spoiler,unknown,?��� Yerli otomobil için 3 farklı model geliyor https://www.ntv.com.tr/ekonomi/yerli-otomobil-icin-3-farkli-model-geliyor%2cDf06W0u3mkyR2xIEyDcS4A … ,5,0
Spoiler,28-Feb-16,Sizce Vitor Pereira'nın derbi ilk 11'inde Nani yerine Alper Potuk'a görev vermesi doğru mu?,25,0
Spoiler,23-Mar-17,"'Türkiye'den transfer teklifi aldım, başkanla dün görüştüm!' http://hry.yt/UOe25  ",5,0
Spoiler,5-Dec-16,Bu gece yarısından itibaren geçerli olacak http://hry.yt/DjkVX  ,4,0
Spoiler,25-Apr-16,Sinem Kobal'ın aracında,10,5
Spoiler,27-Jan-16,Sıcaklık bu şehirde ölçüldü!  http://sabah.im/opwzii  ,0,0
Spoiler,17-May-16,Ünlü yıldızın Fransız öpücüğü sosyal medyayı salladı http://goo.gl/rEzEp2  ,12,0
Spoiler,16-May-16,Oya Aydoğan'ın cenazesinde ortaya çıktı! Onu kimse tanımadı  http://www.tgrthaber.com.tr/magazin/haber-123828 … ,45,0
Spoiler,6-Feb-16,"""Sosyal medyayı sallayan haber"" başlıklarının kaçı sizi gerçekten sallıyor? 0 yanıt 5 retweet 57 beğenme",0,0
Spoiler,2-May-17,Fenerbahçe'de radikal değişim! http://fntk.co/2qsJ7Aw  ,18,2
Spoiler,22-Mar-17,"Herkes hayal etti, o gerçekleştirdi! Sosyal medyayı sallayan Türk kızı! http://hry.yt/X9ZTR  ",2,0
Spoiler,12-Feb-16,iPhone'ları 'tuğla'ya çeviren hataya dikkat http://bit.ly/1LkEg7j  ,20,12
Spoiler,8-Jan-16,"Game of Thrones hayranlarının merakla beklediği tarih açıklandı http://www.ntv.com.tr/galeri/yasam/game-ofthronesun6nci-sezonu-ne-zaman-baslayacak,T1HYFJGjQ021sbQ7OGUvtA … ",5,4
Spoiler,23-Sep-17,"Sosyal medya sitesi Twitter, kullanıcılarının kendilerini ""daha rahat ifade edebilmesi için"" 140 karakter sınırını iki katına çıkarmayı deniyor. Bu yöntem Twitter'ın kullanıcı sayısını artırabilir. Sınırın 280 karaktere çıkarılmasını destekliyor musunuz? http://bbc.in/2fRerFz ",7,0
Spoiler,12-Feb-16,"Emin Çölaşan yazdı: 10 milyar dolar geliyor, her şeyi meçhul!",4,0
Spoiler,2-Jun-16,Caner Erkin'in sözleşme detayları ortaya çıktı http://hry.yt/GULIb  ,36,3
Spoiler,26-Apr-17,Yok Artık Neslihan Atagül! Eşinin baş harfini bakın neresine kazıttı http://www.sozcu.com.tr/hayatim/magazin-haberleri/neslihan-atagul-esi-kadir-dogulunun-adinin-bas-harfini-dudaginin-icine-yazdirdi/ … ,15,0
Spoiler,24-May-16,"Açıklamalar gündeme bomba gibi düştü! Selin Ciğerci'den ""Beşiktaşlı futbolcuyla aşk yaşıyorum"" itirafı... http://amkspor.sozcu.com.tr/2016/05/24/selin-cigerciden-besiktasli-futbolcuyla-ask-itirafi-494263/?pid=1 …",14,0
Spoiler,6-Jul-17,Manchester United bombayı patlattı! Resmen açıkladılar http://hbr.tk/IOCTCN  ,9,0
Spoiler,unknown,"#SONDAKİKA Eylül ayı enflasyon rakamları açıklandı https://www.ntv.com.tr/ekonomi/son-dakika-eylul-ayi-enflasyon-rakamlari-aciklandi,oCwrFA9Hw0K5EB7uMxn7OQ … ",5,0
Spoiler,25-May-16,Ramazanda pide fiyatları değişecek mi? Haber Detay: http://goo.gl/QkG7VK  ,9,9
Spoiler,17-Jan-16,Sahte raporla 5 aydır devletten maaş alıyor! http://sabah.im/5iybKs  ,17,6
Spoiler,22-Jan-16,Burak Yılmaz için 7 milyon Euro http://bit.ly/1Tf2pmP  ,5,4
Spoiler,26-Apr-16,Kadro dışı kalmayı kabul etmedi! http://bit.ly/1qPb7gE  ,4,2
Spoiler,15-Sep-17,Cumhurbaşkanı Erdoğan'dan 'yabancı sınırı' açıklaması http://sabah.im/pupkdH_sm  ,0,0
Spoiler,10-Aug-16,Bazı insanlar neden kurbanları suçlar? http://haber.sol.org.tr/bilim/toplum-bilimleri/bazi-insanlar-neden-kurbanlari-suclar-165142 … ,14,0
Spoiler,24-Oct-16,Evlilik programlarıyla ilgili önemli açıklama! Yasaklandı http://bit.ly/2faNGgq  ,10,0
Spoiler,5-Jan-16,"#Samsung Galaxy S7'nin özellikleri sızdı http://www.ntv.com.tr/teknoloji/samsung-s7nin-ozellikleri-sizdi,DldIR9NV60WNM5BR7rN5JA … ",3,0
Spoiler,22-Mar-17,Chedjou'dan sonra Galatasaray'da bir yolcu daha! http://www.babaspor.com/2017/03/23/galatasarayda-bir-yolcu-daha/ … ,1,0
Spoiler,2nknown,?��� ,0,0
Spoiler,8-May-17,Sezon sonu gönderiliyor! http://www.ntvspor.net/futbol/sezon-sonu-gonderiliyor-59119bf5e0fcd73694426865 … ,2,0
Spoiler,5-Feb-16,Steve Jobs'un annesi Fetullah Gülen çıktı http://www.yeniakit.com.tr/haber/steve-jobsun-annesi-fetullah-gulen-cikti-122693.html … ,6,2
Spoiler,5-Apr-17,Galatasaray’ın transfer listesinde sürpriz isim http://amkspor.sozcu.com.tr/2017/04/06/galatasarayin-transfer-listesinde-surpriz-isim-610045/ … ,11,5
Spoiler,26-Oct-17,Bankalar #Bitcoin’den Korkuyor mu? https://goo.gl/s7EnZj  ,42,3
Spoiler,unknown,"Volkan Demirel, soyunma odasında takım arkadaşlarına patladı https://sptnkne.ws/h4NZ  ",11,0
Spoiler,7-Aug-17,"""Asamoah'ın önüne de beni alın"" http://bit.ly/2wCZyN0  ",11,0
Spoiler,4-May-16,Twitter yeni butonunu duyurdu http://cnn.st/1WHNkvl  ,2,0
Spoiler,21-Aug-16,Usain Bolt illuminati mi? http://ow.ly/6wiR303sEK9  ,34,6
Spoiler,3-May-16,#DİKKAT Kritik açıklama az önce geldi... http://goo.gl/7eymSD  ,5,0
Spoiler,22-Mar-17,Sıcak Gelişme: Ekipler bölgeye sevk edildi... http://hry.yt/cqD05  ,9,0
Spoiler,15-Nov-16,"Hem aldattı, hem de karısıyla bir olup eski sevgilisine bu oyunu oynadı! http://goo.gl/dgl8bZ  ",19,4
Spoiler,5-Aug-17,Nurgül Yeşilçay'dan 'pes' dedirten hareket http://hry.yt/G7rIy  ,68,6
Spoiler,9-Jul-17,Is signing Wayne Rooney a good move by Everton? We weigh up the arguments for and against the reunion: http://skysports.tv/Xf1Zjo  ,15,0
Spoiler,14-May-16,"Euroleague CEO'su Bertomeu, gelecek sezon Türkiye'den dört takımın yer alacağını açıkladı http://lig.tv/6j1q  ",9,0
Spoiler,13-Feb-16,Semih Kaya'dan ilk! http://goo.gl/jMFRJu  ,21,3
Spoiler,24-Jul-17,Eto'o'da flaş gelişme! Çalımbay açıkladı: 'Fenerbahçe...' http://skor.sozcu.com.tr/2017/07/24/calimbay-acikladi-etooya-sordum-fenerbahce-646156/ … ,4,0
Spoiler,25-May-16,"Hamza Hamzaoğlu, Galatasaray'ın istediği ismi transfer etti. http://bit.ly/1TDzTue  ",3,0
Spoiler,30-Mar-16,Türk kebapçı Önder Şahan dünyanın en pahalı şiş kebabını satıyor! http://bit.ly/1UEjQiK  ,5,2
Spoiler,6-Jan-16,"Bobo, Türkiye'ye geri dönüyor... http://bit.ly/1OcwC01  ",1,0
Spoiler,24-Jun-16,ÖZEL | Galatasaray'da kalıyor mu? http://amkspor.sozcu.com.tr/2016/06/15/chedjou-son-noktayi-koydu-500944/ … ,3,0
Spoiler,13-Jul-17,⚽️Sabri'nin yeni takımı belli oldu! http://www.ntvspor.net/futbol/sabri-nin-yeni-takimi-belli-oldu-59677cbbed4ea02a10fbb294 … ,5,2
Spoiler,27-Sep-16,Şenol Güneş'ten 1 iyi 1 kötü haber! http://hry.yt/XC1cs  ,3,0
Spoiler,17-May-17,"Ramazanda ete zam olacak mı? http://www.ntv.com.tr/ekonomi/ramazanda-ete-zam-gerektirecek-bir-durum-yok,9YHusf7UXEyVAYKkfMvSyA … ",0,0
Spoiler,2-Jul-17,Ankara'da kamu personeline sıcak tatili https://sptnkne.ws/eNmR  ,6,3
Spoiler,12-Jul-16,"Okuyucular, haber sitelerini nasıl değerlendiriyor? http://t24.com.tr/haber/okuyucular-haber-sitelerini-nasil-degerlendiriyor,349943 … ",56,7
Spoiler,2-Sep-16,"Hırvatistan-Türkiye maçı ne zaman, saat kaçta? http://www.ntv.com.tr/spor/hirvatistan-turkiye-maci-ne-zaman-saat-kacta-hangi-kanalda%2cx9zfO4bP6UCwah2M4wyrmA … ",60,5
Spoiler,8-Nov-17,#FatihTerim ve damatları Çeşme'yi terk etti https://sptnkne.ws/fUc3  ,29,8
Spoiler,2-May-16,Çıldırdı: hepinizi döverim! http://bit.ly/1xaqtju  ,0,0
Spoiler,unknown,"Akaryakıta zam geldi, pompaya yansıtılmadı https://sptnkne.ws/h8E5  ",23,18
Spoiler,29-May-16,Dilencinin üzerinden çıkan para şaşırttı http://bit.ly/1X5ahe1  ,11,7
Spoiler,24-Sep-16,Enes Ünal'a dev talip http://hbr.tk/jAulp5  ,5,2
Spoiler,6-Jan-16,Yok böyle düşüş! http://hbr.tk/vX2md8  ,5,4
Spoiler,19-May-16,Son dakika! İşte yeni Başbakan! http://bit.ly/1U0YBo9 ,1,2
Spoiler,unknown,Bir zam da motorine http://bsn.ht/CoZcIk  ,8,4
Spoiler,31-Aug-16,Beşiktaş'ta 5 kadro dışı http://fotomac.im/uQNM2d  ,8,3
Spoiler,16-Jan-16,Yüzük parmağı işaret parmağından uzunsa... http://buff.ly/1OSGQGJ  ,16,0
Spoiler,2-Mar-17,Ünal Aysal'dan taraftarı heyecanlandıracak flaş açıklama! https://goo.gl/gDp8Bv  ,8,0
Spoiler,28-Sep-16,Fenerbahçe Teknik Direktörü Advocaat rotasyon mu yapacak? İşte merak edilen o sorunun cevabı... http://amkspor.sozcu.com.tr/2016/09/28/advocaatdan-feyenoord-maci-oncesi-onemli-aciklamalar-530727/ … ,9,0
Spoiler,2-May-16,Porzingis olimpiyatlarda olacak mı? İşte cevabı... http://tr.eurosport.com/basketbol/nba/2015-2016/porzingis-olimpiyatlarda-olacak-mi-iste-cevabi._sto5557782/story.shtml … ,8,3
Spoiler,6-Sep-16,Bakanlık'tan önemli düzenleme http://hry.yt/qVEBM  ,6,0
Spoiler,13-Oct-17,MTV zam oranı değişiyor,13,6
Spoiler,22-May-16,Sinan Gümüş'ün Milli Takım'da oynayamama sebebi ortaya çıktı! http://goo.gl/GMVVaH  ,6,2
Spoiler,19-Feb-16,Et fiyatlarını 6 lira düşürecek teklif http://j.mp/1TuzMTv  ,13,3
Spoiler,17-May-16,Transferde yılın bombası! http://hbr.tk/MPk1PL  ,5,2
Spoiler,12-Feb-16,Lukas Podolski krizi! http://amkspor.sozcu.com.tr/2016/02/13/lukas-podolski-krizi-468993/ … ,7,0
Spoiler,31-Mar-17,İşte sosyal medyada gündem olan o isim! http://bit.ly/2o37HcB  ,16,6
Spoiler,1-Feb-16,Ersan Gülüm'e 5.5 milyon Euro! http://hbr.tk/hegU8Q  ,4,2
Spoiler,9-Jun-16,Son dakika! Büyüme oranı açıklandı http://bit.ly/1TYOb6D ,3,0
Spoiler,27-Sep-16,Ebru Gündeş'ten flaş karar http://hry.yt/JmEzv  ,3,0
Spoiler,4-Feb-16,Amedspor-Fenerbahçe maçının nerede oynanacağı belli oldu http://ntv.ac/1P8JPK5  ,3,0
Spoiler,22-Jan-16,6 yeni havalimanı geliyor! http://sabah.im/UMPdzN  ,5,0
Spoiler,9-Aug-16,FETÖ soruşturması o kuruma da sıçradı  http://www.tgrthaber.com.tr/gundem/haber-136487 … ,2,2
Spoiler,31-May-16,Bir bitkiye dokunduğunuzda hiç tahmin etmediğiniz şeyler oluyor http://bit.ly/1XaGGzX  ,6,0
Spoiler,6-Nov-17,Danıştay'dan botoks kararı https://sptnkne.ws/fSJr  ,10,0
Spoiler,1-Aug-16,Ve Galatasaray flaş transferini KAP'a bildirdi! http://hry.yt/FhdN2  ,43,6
Spoiler,15-Jul-16,Olağanüstü hal nedir? 3 ay süreyle OHAL'de neler değişecek? http://www.ntv.com.tr/turkiye/olaganustu-hal-nedir-ohalde-neler-degisecek%2cU2jL201OtkKah9eygiNuSA … ,100,38
Spoiler,22-Feb-16,Koç Holding'in yeni yönetim kurulu başkanı belli oldu http://j.mp/1QtclDF  ,4,2
Spoiler,29-Dec-16,Arda Turan için mega teklif! http://www.ntvspor.net/futbol/arda-turan-icin-mega-teklif-5864ba67b1a93dd798d413bc … ,1,0
Spoiler,17-Nov-16,Janet Yellen says Fed could raise rates ‘relatively soon’ http://natpo.st/2gjY1XM  #business ,13,4
Spoiler,25-May-16,"Galatasaray'a mesaj gönderdi: ""Beni alın"" http://fotomac.im/GFijjO  ",63,19
Spoiler,1-Aug-16,Bakan'dan flaş bedelli askerlik açıklaması http://goo.gl/Cqq846  ,3,0
Spoiler,unknown,Yeni Havalimanı'nda THY’nin ilk uçuş fiyatları belli oldu https://sptnkne.ws/jJ64  ,9,3
Spoiler,30-Mar-17,MEB'den milyonlarca öğrenciyi ilgilendiren karar! http://sabah.im/9XTomh  ,19,4
Spoiler,7-Jan-16,Süper Loto bu hafta da devretti! İşte dev ikramiye http://bit.ly/1RcpFSx  ,1,0
Spoiler,15-Jan-16,Real Madrid için...,17,4
Spoiler,3-Sep-16,"Düşük yapan yıldız, oyuncak bebek gezdiriyor http://t24.com.tr/haber/bebegini-kaybeden-yildiz-oyuncak-bebegi-gezdiriyor,358231 … ",19,2
Spoiler,27-Jan-16,Ölüm zamanını ve şeklini önceden bilmek mümkün mü? http://bit.ly/1lRLTvs  ,17,5
Spoiler,28-Aug-16,5 bin kişi içme suyundan mı zehirlendi? http://hry.yt/biGjU  ,4,5
Spoiler,6-Mar-16,Elçin Sangu Kiralık Aşk'tan ayrılıyor mu? http://bit.ly/1X3TVhH  ,4,0
