source,created_at,full_text,favorite_count,retweet_count
Diken,10-Apr-19,Albayrak’ın ‘yapısal reformları’: Kıdem tazminatı fonu ve kamu bankalarına senet,unknown,unknown
Diken,19-Apr-19,Türkiye ‘Sefalet Endeksi’nde 62 ülke arasında dördüncü,unknown,unknown
Diken,9-Apr-19,Erdoğan Rusya’dan döndü: Yavaş ilk kez Erdoğan’ı karşılama protokolünde Erdoğan Rusya'dan döndü: Yavaş ilk kez karşılama protokolünde - Diken,unknown,unknown
Diken,25-Apr-19,Cezası kesinleşen Cumhuriyet’çiler bugün cezaevine giriyor,unknown,unknown
Diken,17-Apr-19,"Ekvador, Assange tutuklandığından beri günde 40 milyon siber saldırının hedefi oluyor",unknown,unknown
Diken,9-Apr-19,"David Beckham, sıtmayla mücadele için çekilen filmde dokuz dil konuşuyor",unknown,unknown
Diken,24-Apr-19,Greenpeace: Dünya’nın yeni plastik atık çöplüğü Türkiye,unknown,unknown
Diken,25-May-19,Doktorlar mesleğini yaparak askerlik görevini tamamlayabilecek Doktorlar mesleğini yaparak askerlik görevini tamamlayabilecek - Diken,unknown,unknown
Diken,10-Mar-19,Erdoğan ‘Çanak çömlek’ demişti: Marmaray eserlerine Yıldırım’dan müze vaadi,unknown,unknown
Diken,5-May-19,Milyonlarca kuş göç yolu üzerine kurulan ağlarla yakalanıp öldürülüyor,unknown,unknown
Diken,17-Apr-19,Uganda ‘barışçıl’ dediği el Beşir’e mülteci statüsü verebilirmiş,unknown,unknown
Diken,22-Apr-19,Bahçeli’den Kılıçdaroğlu’na saldırı yorumu: Nereye nasıl gideceğini araştırmalıydı,unknown,unknown
Diken,20-Mar-19,HDP’nin Balıkesir adayına gözaltı,unknown,unknown
Diken,21-May-19,"Meral Akşener: O tören devlet töreni değil, iktidar partisi ve ortağının şovuydu",unknown,unknown
Diken,12-Mar-19,"MHP’li aday dindar olduğu kadar küfürbaz da: Rabbimin izniyle, bunların anasını belleyeceğiz",unknown,unknown
Diken,19-Jul-19,Kaçıranlar için 2 dakikada günün özeti Diken'in AKŞAM POSTASI'nda,unknown,unknown
Diken,10-May-19,Önce kadınlar terk eder aşkı!,unknown,unknown
Diken,20-Mar-19,Denizli’de 5.5 büyüklüğünde deprem,unknown,unknown
Diken,7-Apr-19,Güncel veri: CHP’li İmamoğlu 17 bin 132 oy önde Güncel veri: CHP'li İmamoğlu 13 bin 996 oy önde - Diken,unknown,unknown
Diken,16-May-19,"Kimse kimseye sahip çıkmayacak, siz insan olmayı öğreneceksiniz",unknown,unknown
Diken,29-Jul-19,"İzmir’de, varil keserken yaralanan işçi yaşama tutunamadı",unknown,unknown
Diken,9-May-19,"Piyasada ‘kesin birşeyler oldu’: Dolar/TL 6.24’ü aştı, borsa 90 binin altında",unknown,unknown
Diken,16-May-19,Çavuşoğlu: S-400’ler NATO sistemine entegre edilmeyecek,unknown,unknown
Diken,20-May-19,Dışişleri’nde ‘FETÖ’ operasyonu: 249 gözaltı kararı,unknown,unknown
Diken,16-May-19,Deneyimli başkandan kriz uyarısı: Türk belediyeciliği iflas etti,unknown,unknown
Diken,13-May-19,"Boykot, sandık, müneccimlik ve sükûnet üzerine (I)",unknown,unknown
Diken,4-May-19,"ABD’de, pistten çıkan uçak nehre indi",unknown,unknown
Diken,20-Apr-19,Sonun başlangıcı: Game of Thrones’un finalinde bizi neler bekliyor? @ecekaraagac_,unknown,unknown
Diken,25-Apr-19,‘FETÖ’ sanığı Uğurluel’e tahliye: İlgilenmediğim kadın haber yaptırdı,unknown,unknown
Diken,7-Mar-19,Oyuncu Berna Laçin’in beraatine savcılıktan itiraz,unknown,unknown
Diken,27-Jul-19,Sosyal medyayı kullanmak için ‘en kötü’ saatler hangileri?,unknown,unknown
Diken,14-Aug-19,İzmir’de bahçelerin olduğu bölgede yangın çıktı,unknown,unknown
Diken,25-May-19,Yeni havalimanına ilk metro hattı seneye,unknown,unknown
Diken,15-May-19,Doğu Ekspresi’nde çift kişilik tek yön bilet 500 lira! Doğu Ekspresi'nde çift kişilik tek yön bilet 500 lira! - Diken,unknown,unknown
Diken,3-Jun-19,CHP’li Öztrak’tan YSK’ya: Kusur varsa neden aynı kişilerle seçim yenileniyor?,unknown,unknown
Diken,20-Mar-19,"Kazakistan, başkentinin adını değiştirdi: Astana, Nursultan oldu",unknown,unknown
Diken,19-Apr-19,"Kayseri’deki terör saldırısı davasında karar: Planlayıcıya 16 müebbet, 1000 yıl hapis",unknown,unknown
Diken,30-Mar-19,"CHP, 31 Mart seçimi için 600 bin kişi görevlendirdi",unknown,unknown
Diken,29-Mar-19,BBC ‘yalan haber’ nedeniyle Ukrayna’dan özür diledi,unknown,unknown
Diken,23-May-19,Ali Koç ve Cemal Kafadar taraftarlık tutkusunu Boğaziçi Üniversitesi’nde masaya yatıracak,unknown,unknown
Diken,3-May-19,AB Komisyonu Başkanı Juncker: Biz Avrupalılar kolektif libidoyu kaybettik Avrupa Komisyonu başkanı : Biz Avrupalılar kolektif libidoyu kaybettik - Diken,unknown,unknown
Diken,3-Jun-19,CHP’li Öztrak’tan YSK’ya: Kusur varsa neden aynı kişilerle seçim yenileniyor?,unknown,unknown
Diken,23-Apr-19,‘Hababam Sınıfı’nı çekmek zorunda mısınız?,unknown,unknown
Diken,10-Apr-19,Tekel işçilerine aslında dava açılmamış!,unknown,unknown
Diken,26-Mar-19,"ABD elini gösterdi: Suriye’de yeni Kandil istemeyiz, YPG’den arınmış bölge kuruyoruz",unknown,unknown
Diken,8-Apr-19,"Akşener: ‘Biz kazanamıyorsak sandığın bir manası yoktur’ denilerek, bugün itibariyle sandık sonuçları kabul edilmemekte, milli iradeye ihanet edilmektedir Kılıçdaroğlu ve Akşener'den ortak açıklama: YSK kanuna uygun karar vermeli - Diken",unknown,unknown
Diken,25-Apr-19,Fitch raporu: ‘Merkez’in faizleri gevşetecek alanı pek yok,unknown,unknown
Diken,8-Apr-19,"Bodrum’un CHP’li yeni başkanı: Kaçağa müdahale edeceğim, kepçeyle dağıtacağım",unknown,unknown
Diken,24-Apr-19,Savaşta batırılan Avustralya gemisinin enkazı 77 yıl sonra bulundu,unknown,unknown
Diken,29-Apr-19,"Sabah Sancaktepe’de parkta çatlak oluştu, akşam Avcılar’da bina duvarı çöktü",unknown,unknown
Diken,6-Apr-19,Japonya Uzay Araştırma Ajansı asteroit ‘bombaladı’,unknown,unknown
Diken,16-Mar-19,Kardeş Türküler yorumuyla Ahmet Kaya şarkıları; Hep Sonradan,unknown,unknown
Diken,13-Jul-19,"Fitch, Türkiye’nin notunu ‘BB eksi’ye düşürdü, görünümü negatifte tuttu",unknown,unknown
Diken,29-Mar-19,AKP’li Binali Yıldırım: Ana güzergahlara ve metroya ücretsiz internet Yıldırım: Ana güzergahlara ve metroya ücretsiz internet - Diken,unknown,unknown
Diken,8-Mar-19,Araştırma: İklim değişikliği cinsiyet dengesini de bozuyor,unknown,unknown
Diken,29-May-19,Almanya’da 100 yaşında siyasete atılan emekli öğretmen belediye meclisi üyesi oldu http://diken.com.tr/almanyada-100-yasinda-siyasete-atilan-emekli-ogretmen-belediye-meclisi-uyesi-oldu/,unknown,unknown
Diken,6-May-19,"Öcalan: DSG, Türkiye’nin hassasiyetlerine duyarlı olsun http://diken.com.tr/ocalan-dsg-turkiyenin-hassasiyetlerine-duyarli-olsun/",unknown,unknown
Diken,13-May-19,Antalya’da kadınlar ekonomik krize karşı takas pazarı kurdu,unknown,unknown
Diken,29-Mar-19,"Ne, nerede, ne zaman: İstanbul için kültür sanat ajandası",unknown,unknown
Diken,29-Mar-19,Bir ilk: HIV taşıyıcısı donörün böbreği HIV pozitif hastaya nakledildi,unknown,unknown
Diken,14-Jan-19,Kalın’dan Trump’a jet yanıt: Kürtleri PKK ile bir tutmak ölümcül hata,unknown,unknown
Diken,29-Mar-19,"Ne, nerede, ne zaman: İstanbul için kültür sanat ajandası",unknown,unknown
Diken,19-Mar-19,Çocuğa yönelik cinsel istismar davasında ceza 67 yıldan 30’a düşürüldü,unknown,unknown
Diken,24-May-19,Dünya çocukları sokakta: Siz yaşlılıktan öleceksiniz; biz iklim değişikliğinden,unknown,unknown
Diken,10-Mar-19,Ankara’da dört erkek lise öğrencisine nitelikli istismarla suçlanan çift tutuklandı,unknown,unknown
Diken,14-Dec-18,Ankara’daki tren faciası: Biraz da gerçekleri öğrenmek ister misiniz? @banuguven,unknown,unknown
Diken,21-May-19,"Meral Akşener: O tören devlet töreni değil, iktidar partisi ve ortağının şovuydu",unknown,unknown
Diken,9-May-19,Cumhurbaşkanlığının sanatçıları ‘fişlemesi’ meclis gündeminde,unknown,unknown
Diken,29-Apr-19,Titanik’in enkazında bulunan konyak şişesi 76 bin sterline satıldı,unknown,unknown
Diken,9-May-19,"ABD’de bir okul saldırısı daha: Bir ölü, sekiz yaralı",unknown,unknown
Diken,14-Feb-19,‘Dersim’de metruk binalara imam atanıyor’ iddiası Meclis’e taşındı,unknown,unknown
Diken,7-May-19,İYİ Parti YSK’ya ‘kararını gözden geçirmesi için’ başvuruda bulundu,unknown,unknown
Diken,25-May-19,Aydınlanma’nın karanlıkta kalan yanları,unknown,unknown
Diken,2-May-19,Florida: Öğretmenler artık silah taşıyabilecek,unknown,unknown
Diken,5-Apr-19,Ekrem İmamoğlu hakkında Anıtkabir ziyareti nedeniyle suç duyurusu,unknown,unknown
Diken,9-Apr-19,Daha muhalefetin ‘anasını belleyecek’ti: MHP’i Atlı’ın başkanlığı düşürüldü,unknown,unknown
Diken,10-Apr-19,Kartal ve Kadıköy’de seçim görevlilerine soruşturma,unknown,unknown
Diken,21-May-19,Özgür Gündem davasında avukat Eren Keskin ve gazetecilere ceza yağdı,unknown,unknown
Diken,6-Apr-19,"Kılıçdaroğlu, İstanbul’da ‘FaceTime’la partililere seslendi: Bu başarı tarihe geçti",unknown,unknown
Diken,29-Apr-19,İspanya’da seçimin galibi Sosyalist Parti ancak tek başına hükümet kuramayacak,unknown,unknown
Diken,8-May-19,Hacı Sabancı’dan İmamoğlu’na açık destek,unknown,unknown
Diken,7-Mar-19,"AKP’nin ilk dışişleri bakanı: Türkiye Suriye politikasında hatalar yaptı, ofsayta düştü",unknown,unknown
Diken,22-Apr-19,FT haberi: ABD Türkiye’nin İran’dan petrol ithalat muafiyetini bugün kaldırıyor,unknown,unknown
Diken,13-May-19,Merkez Bankası’nın 40 milyar lirası Hazine’ye aktarılacak Ekonomistlerin yorumu: Bunun para basmaktan farkı yok,unknown,unknown
Diken,24-Apr-19,2018’de internetteki çocuk istismarı görüntülerinin yarısı Hollanda’da paylaşıldı,unknown,unknown
Diken,18-Mar-19,Yayın yasaklarına yeni düzenleme: Artık süresi ve kapsamı da belirlenecek,unknown,unknown
Diken,16-May-19,ETA’nın firari lideri Fransa’da yakalandı,unknown,unknown
Diken,8-Mar-19,Sayılarla dünya çapında kadınların durumu @elcinpoyrazlar,unknown,unknown
Diken,13-May-19,Gazeteciler Zeynep Kuray ve İrfan Tunççelik adli kontrol şartıyla serbest bırakıldı. Gazetecilere ve tutuklu ailelerine tutuklama talebi - Diken,unknown,unknown
Diken,20-Mar-19,Pakistanlı gazeteci: Türkiye’de gazeteler iyice bulvarlaştı Yabancı gazeteciler anlatıyor,unknown,unknown
Diken,16-Apr-19,Lisede cinsiyetçi ‘adap kuralı’: Malzemeleri kız öğrenciler toplayacak,unknown,unknown
Diken,13-May-19,"Erdoğan, Yeneroğlu’na kapıyı göstermiş: İstifa etsinler",unknown,unknown
Diken,22-May-19,Davutoğlu AKP’lilere ‘ümit’ verdi: İktidar kaybedilir tekrar kazanılır,unknown,unknown
Diken,29-Mar-19,Mermi fiyatındaki indirim ‘enflasyonun psikolojik etkileri’ni azaltmak içinmiş,unknown,unknown
Diken,14-Feb-19,İran’da hicabını çıkararak gündem yaratan kadın: Kızım için yaptım,unknown,unknown
Diken,29-Apr-19,Eskişehir’de kırmızı orman karıncaları ekosistem için üç kilometre taşındı,unknown,unknown
Diken,26-Mar-19,Justin Bieber’den hayranlarına kötü haber: Sorunlarımı çözmek için müziğe ara veriyorum,unknown,unknown
Diken,17-Mar-19,Akciğer enfeksiyonlarının ipuçları çocukların burnunda olabilir,unknown,unknown
Diken,9-May-19,Boyner hisselerini Katarlı ortağına satıyor: Beymen’in yüzde 97’si Mayhoola’nın,unknown,unknown
Diken,8-May-19,Edremit Belediyesi: 23 Haziran’da 'Demokrasi Tadilatı' nedeniyle bir günlüğüne kapalıyız İnşaat işareti#HerŞeyÇokGüzelOlacak,unknown,unknown
Diken,23-Apr-19,"Protestocu vatandaş değil, linççi güruh!",unknown,unknown
Diken,28-Apr-19,Brezilya’da bir model podyumda hayatını kaybetti,unknown,unknown
Diken,26-Mar-19,AKP mitingine katılım için öğrencilere para ve ‘derslerde kolaylık’ teklifi,unknown,unknown
Diken,3-May-19,Sultanahmet’teki 37 yıllık kitap fuarı bu yıl kurulmayacak,unknown,unknown
Diken,20-Mar-19,Sevgilisi tarafından öldürülen kadın 15 gün önce şiddet gördüğü için şikayette bulunmuş,unknown,unknown
Diken,2-Jun-19,Osman Kavala 579 gündür tutuklu,unknown,unknown
Diken,13-Apr-19,"CHP, mazbata istiyor: İstanbul’un seçilmiş başkanı Ekrem İmamoğlu’dur",unknown,unknown
Diken,7-May-19,Bir genç otobüse yaklaştı ve… ‘Her şey güzel olacak’ sloganı böyle doğdu Bir genç otobüse yaklaştı ve... 'Her şey çok güzel olacak' sloganı doğdu - Diken,unknown,unknown
Diken,2-May-19,"AKP büyükşehirleri kanunla ‘alacak’: İmar yetkisi bakana, başkanın Meclis başkanlığı iptal",unknown,unknown
Diken,29-Mar-19,"Unicredit öngörüsü: Türkiye yüzde 5 küçülecek, jeopolitik bir krizi tetikleyecek",unknown,unknown
Diken,17-May-19,Louvre Müzesi’nin önündeki cam piramidin mimarı I M Pei öldü,unknown,unknown
Diken,4-Jun-19,Vaazında ‘keşke savaşı kaybetseydik’ dediği iddia edilen imama soruşturma,unknown,unknown
Diken,23-Apr-19,Yurt çapında coşku: Fotoğraflarla rengarenk 23 Nisan,unknown,unknown
Diken,15-Apr-19,Özhaseki İstanbul’a özendi: Yeniden saysalar sonuç çok daha değişir,unknown,unknown
Diken,28-Apr-19,Brezilya’da bir model podyumda hayatını kaybetti Brezilya'da bir model podyumda hayatını kaybetti - Diken,unknown,unknown
Diken,17-Apr-19,İmamoğlu: Bu kente hizmet edenlere teşekkür ediyorum. Şimdi sıra bizde,unknown,unknown
Diken,17-May-19,Yürümek yeterli değil; hızlı yürümek gerek!,unknown,unknown
Diken,17-Mar-19,Anne-babası cinsiyet değiştirmesine onay vermeyince devlet aldı!,unknown,unknown
Diken,22-Mar-19,M.K. Perker 'dolardaki artışı' yorumladı,unknown,unknown
Diken,19-May-19,Eurovision’a müzik değil siyaset damga vurdu: İzlandalı grup Filistin’e destek verdi; dindarlar protesto etti,unknown,unknown
Diken,23-Mar-19,"Parti içi sorunların çözüleceği yer, seçim sandığı olmamalı (2)",unknown,unknown
Diken,15-May-19,Osman Kavala 561 gündür tutuklu,unknown,unknown
Diken,16-Mar-19,KONDA: Son 10 yılda ‘dindar muhafazakar’ gençlerin oranı yarıya düştü,unknown,unknown
Diken,14-Jan-19,Ankara Barosu’ndan Fatih Tezcan’a ‘Atatürk’e hakaret’ iddiasıyla suç duyurusu,unknown,unknown
Diken,23-Apr-19,"Kılıçdaroğlu: Planlı bir saldırıydı, amaç CHP’yi sokağa dökmek",unknown,unknown
Diken,12-Jul-19,Sanayi üretimi mayısta yüzde 1.3 daraldı,unknown,unknown
Diken,12-Apr-19,Kulis: ABD’de ‘reformlar’ı anlatan Albayrak kimseyi ikna edemedi,unknown,unknown
Diken,17-Jul-19,Almanya’yla silah ticaretinde gerileme dönemi bitti: Türkiye yüzde 60’la ilk sırada,unknown,unknown
Diken,8-Apr-19,Demirtaş’tan yerel seçim yorumu: İktidar bloğu için hezimet,unknown,unknown
Diken,18-May-19,Türkiye’nin BM temsilcisi: İdlib’de rejimin saldırıları yüzbinleri yerinden edebilir,unknown,unknown
Diken,24-Mar-19,ABD’de 2.3 milyon afetzedenin bilgisi müteahhitlik firmasına sızdırılmış,unknown,unknown
Diken,15-Apr-19,Dünyada sadece dört tane bulunan Yangtze kaplumbağalarının biri öldü,unknown,unknown
Diken,14-Sep-19,Safra kesesinden 400 taş çıktı; doktorlar sayarken yoruldu,unknown,unknown
Diken,19-Apr-19,"FT: Türkiye Merkez Bankası döviz rezervlerini kısa vadeli borçlanarak artırdı İtirazlar ve rezervler dolara rahat vermiyor: Mazbatayla düştü, bugün 5.85'i gördü - Diken",unknown,unknown
Diken,9-May-19,‘Her şey güzel olacak’ ama nasıl? LEVENT GÜLTEKİN (,unknown,unknown
Diken,13-Jan-19,'Timsah' oyuncuları: Hazal Türesan: Ekran sola kaydırıldığında anında unutulabiliriz,unknown,unknown
Diken,22-Apr-19,CHP’li Levent Gök’ün de saldırıya uğradığı görüntüler çıktı,unknown,unknown
Diken,25-Apr-19,Oyuncu Ahmet Kural’ın bir yıl dört aylık hapis cezasına savcılık itirazı,unknown,unknown
Diken,14-May-19,"Erdoğan, Esad’ı Putin’e şikayet etti: İlişkilerimizi sabote etmek istiyor",unknown,unknown
Diken,30-Mar-19,Papa Francis hijyen kaygısıyla el öptürmemiş,unknown,unknown
Diken,14-Sep-19,Davutoğlu istifa etti… Ya sonra? @nevsinmengu,unknown,unknown
Diken,28-May-19,Aziz Yıldırım: Bir daha Fenerbahçe'de görev almayacağım Aziz Yıldırım: Bir daha Fenerbahçe'de görev almayacağım - Diken,unknown,unknown
Diken,2-May-19,KİT’lerde düzenleme: Kararları Albayrak önerecek Erdoğan değerlendirecek,unknown,unknown
Diken,17-Jul-19,Muğla’da orman yangını zinciri bitmiyor: Bodrum’da 2 hektar kül oldu,unknown,unknown
Diken,14-Mar-19,Demiryolunda yine sıkıntı: Ankara’da yük treni raydan çıktı,unknown,unknown
Diken,29-Mar-19,Botticelli’nin ‘Narlı Madonna’sı: Replika sanılan tablo orijinal çıktı,unknown,unknown
Diken,25-Apr-19,"M.K. Perker, doların lira karşısındaki yükselişini çizdi...",unknown,unknown
Diken,12-Apr-19,Žižek: Assange’ın tutuklanması karalama kampanyasıdır,unknown,unknown
Diken,23-Jul-19,İBB’den Diyanet Vakfı’na 11 milyonluk bina,unknown,unknown
Diken,9-Mar-19,"Akşener’den Erdoğan’a yanıt: Tehdit mi ediyorsun, hodri meydan!",unknown,unknown
Diken,18-Apr-19,Cumhurbaşkanı Erdoğan: Seçim döneminde yaşanan tartışmalar artık sona ermiştir Erdoğan seçim için 'murdar' demiyor: Demokrasimizin kalitesini daha da artırdı - Diken,unknown,unknown
Diken,3-May-19,AB Komisyonu Başkanı Juncker: Biz Avrupalılar kolektif libidoyu kaybettik,unknown,unknown
Diken,2-Jun-19,İSPARK’ın zarar etmesinin nedeni ruhsatsız otoparklar ve usülsüz devirler,unknown,unknown
Diken,29-Mar-19,"Hiçbir seçim öncesi bu kadar ayrımcılık yapılmadı: Nefret söylemi zirveyi gördü, medya iktidara çalıştı, en çok HDP engellendi  @kemalgoktas",unknown,unknown
Diken,14-Aug-19,Kadın hakemin yöneteceği ilk final: Süper Kupa İstanbul’da sahibini bulacak,unknown,unknown
Diken,3-May-19,Savcılık açıklamasında ne dedi? Meğer ‘seçime 32 soruşturma’ haberi son dakika değilmiş,unknown,unknown
Diken,10-Apr-19,99 yıl iç organları ters tarafta yaşamış,unknown,unknown
Diken,15-Apr-19,SON DAKİKA,unknown,unknown
Diken,30-May-19,Sulama kanalında bulunan beş yaşındaki çocuğa cinsel istismar iddiası Sulama kanalında bulunan beş yaşındaki çocuğa cinsel istismar iddiası - Diken,unknown,unknown
Diken,24-Apr-19,Zonguldak’ta iş cinayeti: Toprağın altında kalarak hayatını kaybetti,unknown,unknown
Diken,12-Jul-19,Araştırma: Toplumun yüzde 84’ü hükümet ve belediyeleri ‘iklim’den sınıfta bırakıyor,unknown,unknown
Diken,8-Apr-19,AKP'ye göre İmamoğlu 14 bin 848 oy önde,unknown,unknown
Diken,7-Mar-19,İtirafçı olup ‘mahrem’ yapılanmayı anlattı: Üsteğmene ‘FETÖ’den bir yıl 10 gün,unknown,unknown
Diken,14-Mar-19,AYM kararı: Kalıplaşmış sloganlar hakaret değildir,unknown,unknown
Diken,13-May-19,"Bloomberg: ABD Türkiye’den S-400 alımını ertelemesini istedi, Ankara düşünüyor",unknown,unknown
Diken,12-Apr-19,İzmir’de beş yavru kedi patileri ve kafaları kesilerek öldürüldü,unknown,unknown
Diken,16-May-19,Yurt dışı izni verilmeyen KHK’lı profesör: Herkesin içinde bağıra bağıra öleceğim,unknown,unknown
Diken,24-May-19,MHP’li belediye başkanını eski başkanın oğlu öldürdü,unknown,unknown
Diken,14-Oct-19,Erdoğan: Teröristle masaya oturmak söz konusu değil,unknown,unknown
Diken,26-Mar-19,"Trump imzalayarak resmileştirdi: ABD, Golan Tepeleri’ni İsrail’in saydı",unknown,unknown
Diken,5-Apr-19,532 sayfa: Gazeteci Ali Boratav’dan ‘ansiklopedik’ mavi yolculuk rehberi,unknown,unknown
Diken,11-Mar-19,Erdoğan kadınlara yüklendi: Bunlar ezan ve bayrak düşmanı,unknown,unknown
Diken,1-Jun-19,Iğdır’da çatışma: Üç asker hayatını kaybetti Iğdır'da çatışma: Üç asker hayatını kaybetti - Diken,unknown,unknown
Diken,9-May-19,İzmir’de fabrikada sıvı çelik potu devrildi: Dördü ağır 11 işçi yaralı,unknown,unknown
Diken,14-Oct-19,"Trump: Bırakalım Suriye ve Esad, Kürtleri korusun, Türklerle savaşsın",unknown,unknown
Diken,14-May-19,Yeni Zelanda başbakanı 11 yaşındaki kızın ‘rüşvet’ini iade etti,unknown,unknown
Diken,28-Mar-19,İki taksiciye kısa mesafe pazarlığı yapmaktan toplam 4 bin 350 lira ceza,unknown,unknown
Diken,20-May-19,‘Ağaç kesme’ tartışmasında öldürülen genç arkeolog son yolculuğuna uğurlanıyor,unknown,unknown
Diken,16-May-19,"Çavuşoğlu: S-400’ler bitmiş bir anlaşma, ertelemeyi niye görüşelim Çavuşoğlu: S-400'ler bitmiş bir anlaşma, ertelemeyi niye görüşelim? - Diken",unknown,unknown
Diken,29-Mar-19,Kayıp üniversitelinin cesedi Belgrad Ormanı’nda bulundu,unknown,unknown
Diken,20-May-19,Kırşehir’de Kaman Belediye Başkanı Atatürk Bilgi Evi’ni kapattı,unknown,unknown
Diken,29-Mar-19,Akar: OHAL’den sonra TSK’dan 1177 personel ihraç edildi,unknown,unknown
Diken,28-Jul-19,Moskova’da muhaliflerin yerel seçim protestosunda binden fazla gözaltı,unknown,unknown
Diken,29-May-19,İmamoğlu’ndan ‘genci tokatladı’ diyen Soylu’ya: Bir hekime görünmeli,unknown,unknown
Diken,4-May-19,Diyarbakır’da KESK üyelerine polis müdahalesi: 27 kişiye gözaltı,unknown,unknown
Diken,2-Jun-19,Neymar’a cinsel taciz suçlaması,unknown,unknown
Diken,28-Jul-19,Bahçeli’den Kılıçdaroğlu’na: Milli bekanın soğan kadar değeri yok mu?,unknown,unknown
Diken,8-May-19,İSİG: 2019’un ilk dört ayında 545 işçi iş cinayetlerinde hayatını kaybetti,unknown,unknown
Diken,12-Apr-19,Moody’s: Türkiye ekonomisi 2019’da yüzde 2 küçülecek Moody's: Türkiye ekonomisi 2019'da yüzde 2 küçülecek - Diken,unknown,unknown
Diken,15-May-19,"Seçim ekonomisine bütçe dayanmıyor: Harcama yüzde 30 arttı, açık 6.5 kata çıktı",unknown,unknown
Diken,7-Apr-19,AKP Ankara’da tüm oyları yeniden saydırmak için başvurdu,unknown,unknown
Diken,6-Apr-19,Van’da iş cinayeti: Vinçten kopan demir parçası inşaat işçisinin üzerine düştü,unknown,unknown
Diken,25-Apr-19,"Ne, nerede, ne zaman: İstanbul için kültür sanat ajandası",unknown,unknown
Diken,9-Apr-19,Çinli şirket akıllı bileklikle temizlik işçilerini izliyor,unknown,unknown
Diken,22-Apr-19,"Kılıçdaroğlu: Planlı bir saldırıydı, amaç CHP’yi sokağa dökmek",unknown,unknown
Diken,14-Feb-19,Düşen helikopterin bağlı olduğu alay komutanı görevden alındı,unknown,unknown
Diken,7-May-19,YSK kararının yankıları... CHP sözcüsü: Millet iradesine darbe yapanlara izin vermeyeceğiz YSK kararının yankıları... Ünlüler Twitter'da 'Her şey çok güzel olacak' etiketini 'patlattı' -...,unknown,unknown
Diken,14-Apr-19,Venezüela’da karın doyurmanın yeni yolu takas: Süt karşılığında sardalya,unknown,unknown
Diken,14-Oct-19,"Barış Pınarı Harekatı... Reuters’ın haberine göre, DSG’li Badran Jia Kurd, Esad ile varılan anlaşmanın ‘askeri ön anlaşma’ olduğunu; Suriye ordusunun sınır boyunca konuşlanmasıyla sınırlı olduğunu ve siyasi konuların daha sonra ele alınacağını söyledi",unknown,unknown
Diken,18-Mar-19,Anne-babası cinsiyet değiştirmesine onay vermeyince devlet aldı!,unknown,unknown
Diken,13-Apr-19,Amerikalı gazeteci: Türk hükümeti medyanın nasıl çalıştığını anlamıyor,unknown,unknown
Diken,10-Mar-19,Nedir bu toplumun ortak değerleri? LEVENT GÜLTEKİN (,unknown,unknown
Diken,25-Apr-19,Japonya ‘kısırlaştırma’ mağdurlarına tazminat ödeyecek,unknown,unknown
Diken,12-Aug-19,Erdoğan’dan ‘yeni partiler’e mesaj: Kardeşliğimizi böldürtmeyeceğiz Erdoğan'dan 'yeni partiler'e mesaj: Kardeşliğimizi böldürtmeyeceğiz - Diken,unknown,unknown
Diken,12-Apr-19,Moody’s: Türkiye ekonomisi 2019’da yüzde 2 küçülecek Moody's: Türkiye ekonomisi 2019'da yüzde 2 küçülecek - Diken,unknown,unknown
Diken,23-Apr-19,Yeni IRA: Gazeteci McKee’nin ölümünden biz sorumluyuz,unknown,unknown
Diken,28-Mar-19,M.K. Perker'den günün karikatürü...,unknown,unknown
Diken,20-Apr-19,Edirne’de Yunanistan’a gitmek isteyen 38 kaçak göçmen yakalandı,unknown,unknown
Diken,17-Apr-19,SON DAKİKA MHP’den de resmi başvuru geldi: İstanbul ve Maltepe seçimleri iptal edilsin,unknown,unknown
Diken,25-Apr-19,California Üniversitesi’nin araştırması: Beyin implantı sayesinde zihin okuyup düşünceyi söze döktüler,unknown,unknown
Diken,14-Sep-19,Bir yaşındaki bebeğin şiddet gördüğünü oyuncak arabaya yerleştirilen ses cihazı sayesinde anladılar,unknown,unknown
Diken,14-Oct-19,"Fornasetti’nin sembolik yüzü, yeniden oluşturuldu",unknown,unknown
Diken,13-Mar-19,"Fitch, Türkiye’nin ‘potansiyel büyüme’ tahminini de düşürdü",unknown,unknown
Diken,6-May-19,İmamoğlu: Efendim neymiş sandık kurulları şaibeliymiş. Ya kardeşim aynı kurullarla geçen yıl cumhurbaşkanı seçtin. Anayasa değiştirdin. O zaman anayasa da şaibelidir cumhurbaşkanlığı seçimi de İmamoğlu: Hakkımızı söke söke alacağız - Diken,unknown,unknown
Diken,17-Apr-19,NASA: Ay yüzeyine çok yakın bir tabakada su bulundu,unknown,unknown
Diken,22-Mar-19,Zülfü Livaneli: Bu direniş öyküsü belki de gençlere kendi hayatları açısından cesaret verir  ECE KARAAĞAÇ'ın söyleşisi (,unknown,unknown
Diken,12-May-19,Emniyetten Ali Demir açıklaması: Milletvekilleri tarafından ziyaret edilmedi,unknown,unknown
Diken,4-May-19,Sıfır gümrükle ithalatta bugün: Hasat öncesi 100 bin ton ayçiçek ithal edilecek,unknown,unknown
Diken,14-Jan-19,CHP’den Trump’a: Tehditler bize sökmez,unknown,unknown
Diken,17-Mar-19,Yavaş’tan Temelli’ye: Terör örgütlerine mesafe koyamayanlar bizden uzak olsun,unknown,unknown
